image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_123.png,0.0,0,0.80941,0.92437,37,43
test_123.png,0.21,8,0.80971,0.9259,12,43
test_123.png,0.52,19,0.81003,0.92697,3,43
test_123.png,1.04,37,0.81033,0.92753,0,43
test_123.png,2.08,75,0.81013,0.92711,1,43
test_123.png,5.21,188,0.80982,0.92688,2,43
test_123.png,10.42,375,0.80982,0.92688,2,43
test_124.png,0.0,0,0.2653,0.3054,67,150
test_124.png,0.21,8,0.26539,0.30614,30,150
test_124.png,0.52,19,0.26507,0.3055,23,150
test_124.png,1.04,37,0.26484,0.3044,20,150
test_124.png,2.08,75,0.26517,0.30548,17,150
test_124.png,5.21,188,0.2645,0.30491,15,150
test_124.png,10.42,375,0.26559,0.30827,11,150
test_125.png,0.0,0,0.79172,0.89271,25,1
test_125.png,0.21,8,0.79165,0.89314,11,1
test_125.png,0.52,19,0.7917,0.89331,10,1
test_125.png,1.04,37,0.7916,0.89325,8,1
test_125.png,2.08,75,0.79121,0.89329,5,1
test_125.png,5.21,188,0.79059,0.89324,3,1
test_125.png,10.42,375,0.78744,0.88773,1,1
test_126.png,0.0,0,0.93529,0.99213,0,17
test_126.png,0.21,8,0.93529,0.99213,0,17
test_126.png,0.52,19,0.93529,0.99213,0,17
test_126.png,1.04,37,0.93529,0.99213,0,17
test_126.png,2.08,75,0.93529,0.99213,0,17
test_126.png,5.21,188,0.93529,0.99213,0,17
test_126.png,10.42,375,0.93529,0.99213,0,17
test_127.png,0.0,0,0.86457,0.97866,6,4
test_127.png,0.21,8,0.86456,0.97866,3,4
test_127.png,0.52,19,0.86457,0.97862,2,4
test_127.png,1.04,37,0.86449,0.97846,1,4
test_127.png,2.08,75,0.86449,0.97846,1,4
test_127.png,5.21,188,0.8642,0.97796,0,4
test_127.png,10.42,375,0.8642,0.97796,0,4
test_128.png,0.0,0,0.91766,0.99087,0,1
test_128.png,0.21,8,0.91766,0.99087,0,1
test_128.png,0.52,19,0.91766,0.99087,0,1
test_128.png,1.04,37,0.91766,0.99087,0,1
test_128.png,2.08,75,0.91766,0.99087,0,1
test_128.png,5.21,188,0.91766,0.99087,0,1
test_128.png,10.42,375,0.91766,0.99087,0,1
test_129.png,0.0,0,0.92056,0.98626,1,6
test_129.png,0.21,8,0.92057,0.98641,0,6
test_129.png,0.52,19,0.92057,0.98641,0,6
test_129.png,1.04,37,0.92057,0.98641,0,6
test_129.png,2.08,75,0.92057,0.98641,0,6
test_129.png,5.21,188,0.92024,0.98614,1,6
test_129.png,10.42,375,0.92024,0.98614,1,6
test_130.png,0.0,0,0.68545,0.7305,58,55
test_130.png,0.21,8,0.68572,0.73289,37,55
test_130.png,0.52,19,0.68616,0.73495,29,55
test_130.png,1.04,37,0.68729,0.73795,20,55
test_130.png,2.08,75,0.68818,0.73992,17,55
test_130.png,5.21,188,0.6936,0.75066,7,55
test_130.png,10.42,375,0.69828,0.75644,2,55
test_131.png,0.0,0,0.83313,0.93719,21,44
test_131.png,0.21,8,0.83303,0.93777,5,44
test_131.png,0.52,19,0.83308,0.938,4,44
test_131.png,1.04,37,0.83323,0.93842,3,44
test_131.png,2.08,75,0.83344,0.93932,2,44
test_131.png,5.21,188,0.83344,0.93932,2,44
test_131.png,10.42,375,0.83205,0.93755,1,44
test_132.png,0.0,0,0.91905,0.99431,0,3
test_132.png,0.21,8,0.91905,0.99431,0,3
test_132.png,0.52,19,0.91905,0.99431,0,3
test_132.png,1.04,37,0.91905,0.99431,0,3
test_132.png,2.08,75,0.91905,0.99431,0,3
test_132.png,5.21,188,0.91905,0.99431,0,3
test_132.png,10.42,375,0.91808,0.99201,1,3
test_133.png,0.0,0,0.60674,0.70906,29,53
test_133.png,0.21,8,0.60683,0.71,10,53
test_133.png,0.52,19,0.60694,0.71046,3,53
test_133.png,1.04,37,0.60701,0.711,2,53
test_133.png,2.08,75,0.60701,0.711,2,53
test_133.png,5.21,188,0.60702,0.7116,1,53
test_133.png,10.42,375,0.60781,0.71164,1,53
test_134.png,0.0,0,0.81935,0.90911,36,2
test_134.png,0.21,8,0.81947,0.91025,27,2
test_134.png,0.52,19,0.82013,0.91276,16,2
test_134.png,1.04,37,0.82073,0.91569,9,2
test_134.png,2.08,75,0.82209,0.91779,4,2
