image,width_multiple,min_size,dice,cldice,betti0_err,betti1_err
test_123.png,10.42,375,0.60917,0.64602,35,85
test_124.png,0.0,0,0.39126,0.4742,245,27
test_124.png,0.21,8,0.3921,0.48067,128,27
test_124.png,0.52,19,0.39232,0.48543,95,27
test_124.png,1.04,37,0.39305,0.4903,76,27
test_124.png,2.08,75,0.39517,0.49719,58,25
test_124.png,5.21,188,0.39997,0.5125,36,23
test_124.png,10.42,375,0.40641,0.52739,20,21
test_125.png,0.0,0,0.51854,0.61003,158,14
test_125.png,0.21,8,0.51733,0.61034,90,14
test_125.png,0.52,19,0.51569,0.60785,75,14
test_125.png,1.04,37,0.51138,0.60228,59,14
test_125.png,2.08,75,0.50862,0.59542,51,14
test_125.png,5.21,188,0.48993,0.57197,35,18
test_125.png,10.42,375,0.4337,0.52018,18,25
test_126.png,0.0,0,0.89979,0.98455,8,16
test_126.png,0.21,8,0.89984,0.98536,1,16
test_126.png,0.52,19,0.89978,0.98504,0,16
test_126.png,1.04,37,0.89978,0.98504,0,16
test_126.png,2.08,75,0.89978,0.98504,0,16
test_126.png,5.21,188,0.89978,0.98504,0,16
test_126.png,10.42,375,0.89978,0.98504,0,16
test_127.png,0.0,0,0.90837,0.97396,48,33
test_127.png,0.21,8,0.90845,0.97484,14,33
test_127.png,0.52,19,0.90831,0.97474,10,33
test_127.png,1.04,37,0.90821,0.97457,9,33
test_127.png,2.08,75,0.9082,0.97473,7,33
test_127.png,5.21,188,0.90807,0.97473,4,34
test_127.png,10.42,375,0.90644,0.9729,3,34
test_128.png,0.0,0,0.88996,0.98572,25,4
test_128.png,0.21,8,0.89016,0.9883,3,4
test_128.png,0.52,19,0.89027,0.98884,1,4
test_128.png,1.04,37,0.89027,0.98884,1,4
test_128.png,2.08,75,0.89027,0.98884,1,4
test_128.png,5.21,188,0.89027,0.98884,1,4
test_128.png,10.42,375,0.88866,0.98736,0,4
test_129.png,0.0,0,0.87912,0.92277,75,32
test_129.png,0.21,8,0.87904,0.92398,27,32
test_129.png,0.52,19,0.87857,0.92401,16,33
test_129.png,1.04,37,0.87829,0.92383,14,33
test_129.png,2.08,75,0.87794,0.92345,11,33
test_129.png,5.21,188,0.87519,0.91971,7,33
test_129.png,10.42,375,0.87368,0.91746,6,34
test_130.png,0.0,0,0.71899,0.76094,156,55
test_130.png,0.21,8,0.71925,0.76647,71,55
test_130.png,0.52,19,0.71889,0.76938,49,55
test_130.png,1.04,37,0.71965,0.77397,34,55
test_130.png,2.08,75,0.72014,0.7759,30,54
test_130.png,5.21,188,0.71895,0.77715,16,54
test_130.png,10.42,375,0.70518,0.76853,12,53
test_131.png,0.0,0,0.76482,0.86349,84,23
test_131.png,0.21,8,0.76433,0.86461,33,23
test_131.png,0.52,19,0.76365,0.86414,22,23
test_131.png,1.04,37,0.76345,0.86376,21,23
test_131.png,2.08,75,0.76234,0.86301,16,23
test_131.png,5.21,188,0.75598,0.85396,8,21
test_131.png,10.42,375,0.75534,0.85118,7,21
test_132.png,0.0,0,0.90733,0.97719,18,26
test_132.png,0.21,8,0.90742,0.97912,1,26
test_132.png,0.52,19,0.90731,0.97911,0,26
test_132.png,1.04,37,0.90731,0.97911,0,26
test_132.png,2.08,75,0.90731,0.97911,0,26
test_132.png,5.21,188,0.90731,0.97911,0,26
test_132.png,10.42,375,0.90598,0.97658,1,26
test_133.png,0.0,0,0.72762,0.701,178,28
test_133.png,0.21,8,0.72815,0.70365,93,28
test_133.png,0.52,19,0.72868,0.70469,67,28
test_133.png,1.04,37,0.7305,0.70874,46,28
test_133.png,2.08,75,0.73074,0.70975,38,25
test_133.png,5.21,188,0.72883,0.70372,29,21
test_133.png,10.42,375,0.72553,0.70014,21,19
test_134.png,0.0,0,0.89288,0.91163,39,27
test_134.png,0.21,8,0.89305,0.91384,12,27
test_134.png,0.52,19,0.8929,0.91347,7,27
test_134.png,1.04,37,0.89273,0.91298,6,27
test_134.png,2.08,75,0.89291,0.9131,3,27
test_134.png,5.21,188,0.89425,0.91592,0,27
