run,config,seed,epoch,image,dice,cldice,betti0_err,erl,skel_px
A_dice_s0,A_dice,0,90,10,0.8055,0.7817,61.0,2634.707,9137
A_dice_s0,A_dice,0,90,11,0.80903,0.7831,70.0,3284.963,10456
A_dice_s0,A_dice,0,90,12,0.81923,0.83928,69.0,1386.64,8712
A_dice_s0,A_dice,0,90,13,0.81564,0.79595,81.0,1862.624,10186
A_dice_s0,A_dice,0,90,14,0.81996,0.82834,75.0,3693.485,8358
A_dice_s0,A_dice,0,90,15,0.79111,0.81904,101.0,3084.389,7651
A_dice_s0,A_dice,0,90,16,0.8345,0.86769,59.0,3792.78,8812
A_dice_s0,A_dice,0,90,17,0.80984,0.82881,87.0,1103.558,7984
A_dice_s0,A_dice,0,90,18,0.81837,0.87356,63.0,3318.987,7659
A_dice_s0,A_dice,0,90,19,0.84865,0.88315,49.0,5309.718,8476
A_dice_s0,A_dice,0,90,20,0.81101,0.85272,79.0,1177.294,7373
A_dice_s0,A_dice,0,100,01,0.82533,0.86087,68.0,3884.635,9312
A_dice_s0,A_dice,0,100,02,0.84426,0.83968,100.0,2779.098,9289
A_dice_s0,A_dice,0,100,03,0.78174,0.7663,111.0,611.419,9221
A_dice_s0,A_dice,0,100,04,0.82158,0.79238,60.0,2423.584,8926
A_dice_s0,A_dice,0,100,05,0.79815,0.77363,87.0,790.931,9586
A_dice_s0,A_dice,0,100,06,0.78823,0.76304,90.0,1129.378,9989
A_dice_s0,A_dice,0,100,07,0.79909,0.78556,107.0,2477.829,8968
A_dice_s0,A_dice,0,100,08,0.78138,0.76965,102.0,424.575,8585
A_dice_s0,A_dice,0,100,09,0.78484,0.78587,72.0,898.223,8726
A_dice_s0,A_dice,0,100,10,0.80004,0.77612,71.0,1939.807,9137
A_dice_s0,A_dice,0,100,11,0.80732,0.77763,95.0,3036.364,10456
A_dice_s0,A_dice,0,100,12,0.81183,0.82692,86.0,1085.423,8712
A_dice_s0,A_dice,0,100,13,0.81053,0.79241,100.0,1138.733,10186
A_dice_s0,A_dice,0,100,14,0.81591,0.82191,108.0,3041.12,8358
A_dice_s0,A_dice,0,100,15,0.79776,0.81705,113.0,2679.982,7651
A_dice_s0,A_dice,0,100,16,0.83109,0.85971,85.0,3661.074,8812
A_dice_s0,A_dice,0,100,17,0.8087,0.82414,93.0,974.476,7984
A_dice_s0,A_dice,0,100,18,0.81764,0.86034,68.0,1447.505,7659
A_dice_s0,A_dice,0,100,19,0.85194,0.87216,72.0,4665.276,8476
A_dice_s0,A_dice,0,100,20,0.80742,0.83905,97.0,1082.247,7373
A_dice_s1,A_dice,1,10,01,0.82692,0.85783,89.0,3771.218,9312
A_dice_s1,A_dice,1,10,02,0.84604,0.85359,106.0,4288.555,9289
A_dice_s1,A_dice,1,10,03,0.77561,0.77435,108.0,470.833,9221
A_dice_s1,A_dice,1,10,04,0.81633,0.79325,76.0,1967.759,8926
A_dice_s1,A_dice,1,10,05,0.794,0.78019,88.0,1479.987,9586
A_dice_s1,A_dice,1,10,06,0.78255,0.76578,116.0,2054.077,9989
A_dice_s1,A_dice,1,10,07,0.79822,0.79543,103.0,2003.007,8968
A_dice_s1,A_dice,1,10,08,0.7746,0.77061,114.0,333.509,8585
A_dice_s1,A_dice,1,10,09,0.79087,0.80433,76.0,868.725,8726
A_dice_s1,A_dice,1,10,10,0.80051,0.78248,96.0,2088.31,9137
A_dice_s1,A_dice,1,10,11,0.80714,0.78153,117.0,2653.481,10456
A_dice_s1,A_dice,1,10,12,0.8114,0.83365,103.0,1072.093,8712
A_dice_s1,A_dice,1,10,13,0.80366,0.79605,105.0,1191.431,10186
A_dice_s1,A_dice,1,10,14,0.81685,0.83173,107.0,2969.196,8358
A_dice_s1,A_dice,1,10,15,0.81563,0.83901,87.0,2873.672,7651
A_dice_s1,A_dice,1,10,16,0.83564,0.86663,127.0,1762.615,8812
A_dice_s1,A_dice,1,10,17,0.80756,0.83367,101.0,899.643,7984
A_dice_s1,A_dice,1,10,18,0.82661,0.8714,104.0,1418.038,7659
A_dice_s1,A_dice,1,10,19,0.87135,0.88465,90.0,4609.512,8476
A_dice_s1,A_dice,1,10,20,0.81763,0.84321,115.0,517.024,7373
A_dice_s1,A_dice,1,20,01,0.82495,0.86194,59.0,4292.083,9312
A_dice_s1,A_dice,1,20,02,0.84993,0.85434,72.0,4879.456,9289
A_dice_s1,A_dice,1,20,03,0.80213,0.78315,84.0,1051.475,9221
A_dice_s1,A_dice,1,20,04,0.82885,0.80386,60.0,3120.233,8926
A_dice_s1,A_dice,1,20,05,0.81187,0.78929,69.0,2196.901,9586
A_dice_s1,A_dice,1,20,06,0.8075,0.78441,104.0,2787.595,9989
A_dice_s1,A_dice,1,20,07,0.81446,0.80654,88.0,3012.867,8968
