config,run,seed,variant,image,dice,cldice,betti0_err,erl,skel_px
H_aug,H_aug_s2,2,tta_iv,14,0.83342,0.8532,56.0,4251.396,8358
H_aug,H_aug_s2,2,tta_iv,15,0.82455,0.86386,36.0,3317.321,7651
H_aug,H_aug_s2,2,tta_iv,16,0.84395,0.88386,45.0,4258.18,8812
H_aug,H_aug_s2,2,tta_iv,17,0.82662,0.85483,51.0,1510.379,7984
H_aug,H_aug_s2,2,tta_iv,18,0.82139,0.88293,33.0,3966.185,7659
H_aug,H_aug_s2,2,tta_iv,19,0.85756,0.89545,38.0,5416.629,8476
H_aug,H_aug_s2,2,tta_iv,20,0.81094,0.85324,57.0,1521.533,7373
H_aug,H_aug_s2,2,swa,01,0.82867,0.87536,50.0,5081.32,9312
H_aug,H_aug_s2,2,swa,02,0.85276,0.85935,62.0,5030.712,9289
H_aug,H_aug_s2,2,swa,03,0.80514,0.79972,57.0,741.485,9221
H_aug,H_aug_s2,2,swa,04,0.8319,0.80661,54.0,2726.553,8926
H_aug,H_aug_s2,2,swa,05,0.81633,0.79522,48.0,2621.815,9586
H_aug,H_aug_s2,2,swa,06,0.80845,0.78411,64.0,2502.954,9989
H_aug,H_aug_s2,2,swa,07,0.8252,0.82678,58.0,3257.29,8968
H_aug,H_aug_s2,2,swa,08,0.80393,0.79444,66.0,828.587,8585
H_aug,H_aug_s2,2,swa,09,0.8194,0.82894,46.0,3052.672,8726
H_aug,H_aug_s2,2,swa,10,0.81318,0.79494,68.0,2977.004,9137
H_aug,H_aug_s2,2,swa,11,0.81338,0.79695,60.0,3716.453,10456
H_aug,H_aug_s2,2,swa,12,0.83046,0.84853,48.0,1742.936,8712
H_aug,H_aug_s2,2,swa,13,0.82721,0.82102,79.0,2170.624,10186
H_aug,H_aug_s2,2,swa,14,0.83079,0.85064,71.0,4023.483,8358
H_aug,H_aug_s2,2,swa,15,0.81513,0.85866,49.0,3143.113,7651
H_aug,H_aug_s2,2,swa,16,0.84418,0.88198,61.0,4352.973,8812
H_aug,H_aug_s2,2,swa,17,0.82571,0.85071,84.0,2720.575,7984
H_aug,H_aug_s2,2,swa,18,0.82048,0.87835,44.0,4212.405,7659
H_aug,H_aug_s2,2,swa,19,0.85656,0.88924,45.0,5340.491,8476
H_aug,H_aug_s2,2,swa,20,0.80703,0.84666,66.0,1484.097,7373
H_aug,H_aug_s2,2,swa_tta,01,0.83109,0.87517,32.0,5159.514,9312
H_aug,H_aug_s2,2,swa_tta,02,0.85437,0.86368,50.0,4988.504,9289
H_aug,H_aug_s2,2,swa_tta,03,0.80643,0.80035,57.0,769.326,9221
H_aug,H_aug_s2,2,swa_tta,04,0.8347,0.81182,34.0,2961.344,8926
H_aug,H_aug_s2,2,swa_tta,05,0.81688,0.79465,43.0,2603.179,9586
H_aug,H_aug_s2,2,swa_tta,06,0.81062,0.78731,50.0,2789.322,9989
H_aug,H_aug_s2,2,swa_tta,07,0.82699,0.82876,41.0,3188.172,8968
H_aug,H_aug_s2,2,swa_tta,08,0.80521,0.79875,64.0,885.111,8585
H_aug,H_aug_s2,2,swa_tta,09,0.82039,0.82942,30.0,2985.293,8726
H_aug,H_aug_s2,2,swa_tta,10,0.81615,0.79939,45.0,3255.053,9137
H_aug,H_aug_s2,2,swa_tta,11,0.81505,0.79951,56.0,3767.45,10456
H_aug,H_aug_s2,2,swa_tta,12,0.83322,0.85326,37.0,1880.912,8712
H_aug,H_aug_s2,2,swa_tta,13,0.82883,0.81945,57.0,1942.637,10186
H_aug,H_aug_s2,2,swa_tta,14,0.83178,0.85329,51.0,4026.279,8358
H_aug,H_aug_s2,2,swa_tta,15,0.82177,0.86134,37.0,3269.689,7651
H_aug,H_aug_s2,2,swa_tta,16,0.8464,0.88487,50.0,4382.631,8812
H_aug,H_aug_s2,2,swa_tta,17,0.8287,0.85746,65.0,1525.162,7984
H_aug,H_aug_s2,2,swa_tta,18,0.82473,0.88317,36.0,3993.509,7659
H_aug,H_aug_s2,2,swa_tta,19,0.86085,0.89689,39.0,5528.964,8476
H_aug,H_aug_s2,2,swa_tta,20,0.81186,0.85002,57.0,1511.465,7373
H_aug,H_aug_s3,3,rule_i,01,0.83022,0.87142,54.0,4645.455,9312
H_aug,H_aug_s3,3,rule_i,02,0.85279,0.85959,56.0,2960.433,9289
H_aug,H_aug_s3,3,rule_i,03,0.8029,0.79582,72.0,660.741,9221
H_aug,H_aug_s3,3,rule_i,04,0.83171,0.80798,40.0,3003.283,8926
H_aug,H_aug_s3,3,rule_i,05,0.81173,0.78787,56.0,2467.374,9586
H_aug,H_aug_s3,3,rule_i,06,0.80463,0.78238,75.0,2633.496,9989
H_aug,H_aug_s3,3,rule_i,07,0.82251,0.81925,66.0,2986.194,8968
H_aug,H_aug_s3,3,rule_i,08,0.8001,0.79227,67.0,817.432,8585
H_aug,H_aug_s3,3,rule_i,09,0.81695,0.82151,48.0,1495.87,8726
H_aug,H_aug_s3,3,rule_i,10,0.81128,0.79416,72.0,2859.668,9137
H_aug,H_aug_s3,3,rule_i,11,0.81394,0.79228,72.0,3533.992,10456
H_aug,H_aug_s3,3,rule_i,12,0.83122,0.84668,56.0,1409.62,8712
H_aug,H_aug_s3,3,rule_i,13,0.82423,0.81408,81.0,2017.897,10186
H_aug,H_aug_s3,3,rule_i,14,0.83132,0.85142,82.0,4315.225,8358
H_aug,H_aug_s3,3,rule_i,15,0.82227,0.86293,54.0,3250.514,7651
H_aug,H_aug_s3,3,rule_i,16,0.84374,0.88025,69.0,4245.827,8812
H_aug,H_aug_s3,3,rule_i,17,0.82693,0.85241,103.0,1375.916,7984
H_aug,H_aug_s3,3,rule_i,18,0.82239,0.87863,53.0,3750.574,7659
H_aug,H_aug_s3,3,rule_i,19,0.86259,0.89544,60.0,5220.082,8476
H_aug,H_aug_s3,3,rule_i,20,0.80999,0.84233,69.0,1299.061,7373
H_aug,H_aug_s3,3,rule_iv,01,0.82877,0.87297,44.0,4315.525,9312
H_aug,H_aug_s3,3,rule_iv,02,0.84973,0.85932,60.0,4584.032,9289
H_aug,H_aug_s3,3,rule_iv,03,0.80099,0.8017,57.0,640.483,9221
H_aug,H_aug_s3,3,rule_iv,04,0.83104,0.80885,36.0,3442.538,8926
H_aug,H_aug_s3,3,rule_iv,05,0.80927,0.78536,59.0,2450.619,9586
H_aug,H_aug_s3,3,rule_iv,06,0.80554,0.78689,67.0,2816.24,9989
H_aug,H_aug_s3,3,rule_iv,07,0.82004,0.82046,60.0,3024.955,8968
H_aug,H_aug_s3,3,rule_iv,08,0.7999,0.79146,58.0,866.889,8585
H_aug,H_aug_s3,3,rule_iv,09,0.81461,0.82499,45.0,1624.191,8726
H_aug,H_aug_s3,3,rule_iv,10,0.81278,0.7984,59.0,2841.103,9137
H_aug,H_aug_s3,3,rule_iv,11,0.81373,0.79974,69.0,3558.347,10456
H_aug,H_aug_s3,3,rule_iv,12,0.82665,0.84782,59.0,1862.852,8712
H_aug,H_aug_s3,3,rule_iv,13,0.82453,0.82191,73.0,2263.238,10186
H_aug,H_aug_s3,3,rule_iv,14,0.82785,0.85288,78.0,4072.856,8358
H_aug,H_aug_s3,3,rule_iv,15,0.81834,0.86035,50.0,3183.704,7651
H_aug,H_aug_s3,3,rule_iv,16,0.84252,0.88363,66.0,3998.227,8812
H_aug,H_aug_s3,3,rule_iv,17,0.82344,0.85277,82.0,1376.549,7984
H_aug,H_aug_s3,3,rule_iv,18,0.82273,0.87953,43.0,3618.55,7659
H_aug,H_aug_s3,3,rule_iv,19,0.85721,0.89186,61.0,4968.758,8476
H_aug,H_aug_s3,3,rule_iv,20,0.80714,0.84488,68.0,1323.993,7373
H_aug,H_aug_s3,3,tta_i,01,0.83235,0.87375,38.0,4612.516,9312
H_aug,H_aug_s3,3,tta_i,02,0.85464,0.86184,50.0,4689.306,9289
H_aug,H_aug_s3,3,tta_i,03,0.80657,0.80119,54.0,997.853,9221
H_aug,H_aug_s3,3,tta_i,04,0.83476,0.81087,34.0,2833.448,8926
H_aug,H_aug_s3,3,tta_i,05,0.81376,0.79051,43.0,2581.212,9586
H_aug,H_aug_s3,3,tta_i,06,0.80762,0.78556,51.0,2676.324,9989
H_aug,H_aug_s3,3,tta_i,07,0.82555,0.824,42.0,2946.733,8968
H_aug,H_aug_s3,3,tta_i,08,0.80314,0.79879,61.0,840.107,8585
H_aug,H_aug_s3,3,tta_i,09,0.82042,0.82834,37.0,1394.151,8726
H_aug,H_aug_s3,3,tta_i,10,0.81506,0.79772,46.0,3012.333,9137
H_aug,H_aug_s3,3,tta_i,11,0.81482,0.79539,57.0,3687.36,10456
H_aug,H_aug_s3,3,tta_i,12,0.83474,0.85302,46.0,1869.593,8712
H_aug,H_aug_s3,3,tta_i,13,0.82778,0.81744,64.0,2106.789,10186
H_aug,H_aug_s3,3,tta_i,14,0.83345,0.85762,53.0,3919.931,8358
H_aug,H_aug_s3,3,tta_i,15,0.82451,0.86021,34.0,3237.99,7651
H_aug,H_aug_s3,3,tta_i,16,0.84741,0.88575,51.0,4227.659,8812
H_aug,H_aug_s3,3,tta_i,17,0.82929,0.85651,63.0,2686.053,7984
H_aug,H_aug_s3,3,tta_i,18,0.8258,0.88395,42.0,3854.626,7659
H_aug,H_aug_s3,3,tta_i,19,0.86508,0.89605,41.0,5289.067,8476
H_aug,H_aug_s3,3,tta_i,20,0.81412,0.85228,58.0,1417.188,7373
H_aug,H_aug_s3,3,tta_iv,01,0.83194,0.87526,42.0,4701.629,9312
H_aug,H_aug_s3,3,tta_iv,02,0.85425,0.86471,47.0,4833.8,9289
H_aug,H_aug_s3,3,tta_iv,03,0.80658,0.80475,54.0,1112.824,9221
H_aug,H_aug_s3,3,tta_iv,04,0.83353,0.81068,37.0,2888.533,8926
H_aug,H_aug_s3,3,tta_iv,05,0.8157,0.79305,33.0,2716.038,9586
H_aug,H_aug_s3,3,tta_iv,06,0.80861,0.78434,59.0,2771.953,9989
H_aug,H_aug_s3,3,tta_iv,07,0.82661,0.8263,45.0,3276.972,8968
H_aug,H_aug_s3,3,tta_iv,08,0.80502,0.79759,50.0,877.146,8585
H_aug,H_aug_s3,3,tta_iv,09,0.81874,0.83087,33.0,1475.273,8726
H_aug,H_aug_s3,3,tta_iv,10,0.81496,0.79935,42.0,3084.138,9137
H_aug,H_aug_s3,3,tta_iv,11,0.81539,0.79633,55.0,3545.423,10456
H_aug,H_aug_s3,3,tta_iv,12,0.83212,0.85329,36.0,1959.281,8712
H_aug,H_aug_s3,3,tta_iv,13,0.82752,0.81983,62.0,1938.069,10186
H_aug,H_aug_s3,3,tta_iv,14,0.83139,0.85714,42.0,4099.686,8358
H_aug,H_aug_s3,3,tta_iv,15,0.82069,0.86032,31.0,3315.402,7651
H_aug,H_aug_s3,3,tta_iv,16,0.84749,0.88833,52.0,4358.569,8812
H_aug,H_aug_s3,3,tta_iv,17,0.82875,0.85432,61.0,1569.533,7984
H_aug,H_aug_s3,3,tta_iv,18,0.82658,0.88686,39.0,4009.241,7659
H_aug,H_aug_s3,3,tta_iv,19,0.86366,0.89551,43.0,5271.79,8476
H_aug,H_aug_s3,3,tta_iv,20,0.81374,0.85495,59.0,1443.84,7373
H_aug,H_aug_s3,3,swa,01,0.828,0.87231,43.0,4982.608,9312
H_aug,H_aug_s3,3,swa,02,0.8521,0.85988,61.0,4999.217,9289
H_aug,H_aug_s3,3,swa,03,0.80313,0.79893,72.0,698.314,9221
H_aug,H_aug_s3,3,swa,04,0.83356,0.81292,41.0,3328.149,8926
H_aug,H_aug_s3,3,swa,05,0.8148,0.7933,52.0,2670.009,9586
H_aug,H_aug_s3,3,swa,06,0.80983,0.78899,76.0,2933.145,9989
H_aug,H_aug_s3,3,swa,07,0.82471,0.82332,69.0,2958.284,8968
H_aug,H_aug_s3,3,swa,08,0.80221,0.79664,73.0,873.229,8585
H_aug,H_aug_s3,3,swa,09,0.81965,0.82594,49.0,1549.18,8726
H_aug,H_aug_s3,3,swa,10,0.81265,0.79773,55.0,2947.496,9137
H_aug,H_aug_s3,3,swa,11,0.81418,0.79788,74.0,3747.545,10456
H_aug,H_aug_s3,3,swa,12,0.82958,0.84622,59.0,1566.635,8712
H_aug,H_aug_s3,3,swa,13,0.82739,0.82069,79.0,4223.165,10186
H_aug,H_aug_s3,3,swa,14,0.82948,0.85274,77.0,4236.282,8358
H_aug,H_aug_s3,3,swa,15,0.818,0.85757,52.0,3526.761,7651
H_aug,H_aug_s3,3,swa,16,0.84403,0.88373,73.0,4438.191,8812
H_aug,H_aug_s3,3,swa,17,0.82633,0.85379,103.0,1402.312,7984
H_aug,H_aug_s3,3,swa,18,0.8218,0.8799,55.0,4064.224,7659
H_aug,H_aug_s3,3,swa,19,0.85757,0.89368,52.0,5118.574,8476
H_aug,H_aug_s3,3,swa,20,0.80585,0.84203,82.0,1444.157,7373
H_aug,H_aug_s3,3,swa_tta,01,0.8289,0.8723,35.0,5053.49,9312
H_aug,H_aug_s3,3,swa_tta,02,0.85362,0.86306,48.0,4887.385,9289
H_aug,H_aug_s3,3,swa_tta,03,0.80862,0.80562,54.0,1141.216,9221
H_aug,H_aug_s3,3,swa_tta,04,0.83525,0.81287,30.0,2975.548,8926
H_aug,H_aug_s3,3,swa_tta,05,0.81763,0.79612,38.0,2911.767,9586
H_aug,H_aug_s3,3,swa_tta,06,0.81182,0.79045,65.0,2909.131,9989
H_aug,H_aug_s3,3,swa_tta,07,0.82798,0.8286,40.0,3329.386,8968
H_aug,H_aug_s3,3,swa_tta,08,0.80614,0.80059,60.0,876.417,8585
H_aug,H_aug_s3,3,swa_tta,09,0.82178,0.83238,35.0,1449.684,8726
H_aug,H_aug_s3,3,swa_tta,10,0.81496,0.79996,43.0,3119.595,9137
H_aug,H_aug_s3,3,swa_tta,11,0.81535,0.79916,60.0,3797.989,10456
H_aug,H_aug_s3,3,swa_tta,12,0.83377,0.85261,46.0,1956.238,8712
H_aug,H_aug_s3,3,swa_tta,13,0.82855,0.82011,69.0,4184.647,10186
H_aug,H_aug_s3,3,swa_tta,14,0.83129,0.8536,48.0,4368.92,8358
H_aug,H_aug_s3,3,swa_tta,15,0.82051,0.85915,33.0,3333.969,7651
H_aug,H_aug_s3,3,swa_tta,16,0.84675,0.88611,53.0,4477.741,8812
H_aug,H_aug_s3,3,swa_tta,17,0.82876,0.85515,79.0,1593.618,7984
H_aug,H_aug_s3,3,swa_tta,18,0.8244,0.88317,37.0,4084.624,7659
H_aug,H_aug_s3,3,swa_tta,19,0.86078,0.89551,35.0,5541.259,8476
H_aug,H_aug_s3,3,swa_tta,20,0.80824,0.84736,67.0,1511.39,7373
H_aug,H_aug_s4,4,rule_i,01,0.82484,0.86783,60.0,4783.619,9312
H_aug,H_aug_s4,4,rule_i,02,0.84969,0.85938,76.0,5089.84,9289
H_aug,H_aug_s4,4,rule_i,03,0.79785,0.79169,90.0,901.097,9221
H_aug,H_aug_s4,4,rule_i,04,0.83161,0.80694,59.0,3057.069,8926
H_aug,H_aug_s4,4,rule_i,05,0.81477,0.79261,57.0,2831.111,9586
H_aug,H_aug_s4,4,rule_i,06,0.80953,0.78446,94.0,2779.102,9989
H_aug,H_aug_s4,4,rule_i,07,0.82374,0.82051,59.0,3248.829,8968
H_aug,H_aug_s4,4,rule_i,08,0.79742,0.78796,97.0,994.8,8585
H_aug,H_aug_s4,4,rule_i,09,0.81903,0.82556,60.0,1491.451,8726
H_aug,H_aug_s4,4,rule_i,10,0.81076,0.79755,88.0,3085.296,9137
H_aug,H_aug_s4,4,rule_i,11,0.81097,0.79601,74.0,3491.189,10456
H_aug,H_aug_s4,4,rule_i,12,0.82714,0.84783,71.0,1751.734,8712
H_aug,H_aug_s4,4,rule_i,13,0.82431,0.8177,74.0,4417.758,10186
H_aug,H_aug_s4,4,rule_i,14,0.82472,0.84297,69.0,4062.967,8358
H_aug,H_aug_s4,4,rule_i,15,0.81971,0.85822,67.0,3504.405,7651
H_aug,H_aug_s4,4,rule_i,16,0.8423,0.88066,77.0,2418.401,8812
H_aug,H_aug_s4,4,rule_i,17,0.82518,0.84832,97.0,1548.081,7984
H_aug,H_aug_s4,4,rule_i,18,0.81899,0.87831,60.0,3889.242,7659
H_aug,H_aug_s4,4,rule_i,19,0.85732,0.88976,75.0,5240.628,8476
H_aug,H_aug_s4,4,rule_i,20,0.80798,0.84188,99.0,1472.743,7373
H_aug,H_aug_s4,4,rule_iv,01,0.8312,0.87382,57.0,4539.571,9312
H_aug,H_aug_s4,4,rule_iv,02,0.84969,0.86101,58.0,4747.766,9289
H_aug,H_aug_s4,4,rule_iv,03,0.79153,0.79115,72.0,1017.604,9221
H_aug,H_aug_s4,4,rule_iv,04,0.82979,0.8059,36.0,3115.734,8926
H_aug,H_aug_s4,4,rule_iv,05,0.81142,0.79289,40.0,2484.351,9586
H_aug,H_aug_s4,4,rule_iv,06,0.80354,0.78508,74.0,2884.784,9989
H_aug,H_aug_s4,4,rule_iv,07,0.81771,0.82023,55.0,2813.006,8968
H_aug,H_aug_s4,4,rule_iv,08,0.79663,0.79099,66.0,805.637,8585
H_aug,H_aug_s4,4,rule_iv,09,0.81389,0.82382,59.0,1390.157,8726
H_aug,H_aug_s4,4,rule_iv,10,0.8094,0.79686,63.0,2810.606,9137
H_aug,H_aug_s4,4,rule_iv,11,0.81359,0.79783,75.0,3477.565,10456
H_aug,H_aug_s4,4,rule_iv,12,0.82903,0.85229,60.0,1826.426,8712
H_aug,H_aug_s4,4,rule_iv,13,0.82295,0.82154,64.0,1987.169,10186
H_aug,H_aug_s4,4,rule_iv,14,0.82584,0.84809,54.0,4166.981,8358
H_aug,H_aug_s4,4,rule_iv,15,0.82125,0.85689,57.0,3262.181,7651
H_aug,H_aug_s4,4,rule_iv,16,0.84759,0.88587,62.0,2207.893,8812
H_aug,H_aug_s4,4,rule_iv,17,0.82608,0.85214,71.0,1544.774,7984
H_aug,H_aug_s4,4,rule_iv,18,0.82487,0.88212,42.0,3945.644,7659
H_aug,H_aug_s4,4,rule_iv,19,0.86168,0.88831,60.0,5066.722,8476
H_aug,H_aug_s4,4,rule_iv,20,0.80853,0.84253,76.0,1329.531,7373
H_aug,H_aug_s4,4,tta_i,01,0.82795,0.8722,40.0,4733.005,9312
H_aug,H_aug_s4,4,tta_i,02,0.85204,0.86221,52.0,5115.052,9289
H_aug,H_aug_s4,4,tta_i,03,0.80367,0.80016,63.0,1252.716,9221
H_aug,H_aug_s4,4,tta_i,04,0.8338,0.81072,47.0,3334.927,8926
H_aug,H_aug_s4,4,tta_i,05,0.81771,0.79518,40.0,2717.077,9586
H_aug,H_aug_s4,4,tta_i,06,0.81046,0.78733,66.0,2983.138,9989
H_aug,H_aug_s4,4,tta_i,07,0.82742,0.82611,43.0,3289.307,8968
H_aug,H_aug_s4,4,tta_i,08,0.80445,0.79795,69.0,894.53,8585
H_aug,H_aug_s4,4,tta_i,09,0.82193,0.83176,33.0,2960.337,8726
H_aug,H_aug_s4,4,tta_i,10,0.81442,0.79846,54.0,3170.299,9137
H_aug,H_aug_s4,4,tta_i,11,0.81379,0.79679,68.0,3786.067,10456
H_aug,H_aug_s4,4,tta_i,12,0.83134,0.85241,46.0,1942.243,8712
H_aug,H_aug_s4,4,tta_i,13,0.82727,0.82115,69.0,2221.39,10186
H_aug,H_aug_s4,4,tta_i,14,0.8306,0.85224,64.0,4372.927,8358
H_aug,H_aug_s4,4,tta_i,15,0.82347,0.86201,33.0,3399.889,7651
H_aug,H_aug_s4,4,tta_i,16,0.84499,0.88517,62.0,4527.635,8812
H_aug,H_aug_s4,4,tta_i,17,0.82794,0.85274,84.0,1576.657,7984
H_aug,H_aug_s4,4,tta_i,18,0.82275,0.88645,40.0,4028.409,7659
H_aug,H_aug_s4,4,tta_i,19,0.86007,0.89255,49.0,5139.389,8476
H_aug,H_aug_s4,4,tta_i,20,0.81011,0.84874,69.0,1505.056,7373
H_aug,H_aug_s4,4,tta_iv,01,0.83328,0.87507,32.0,4563.648,9312
H_aug,H_aug_s4,4,tta_iv,02,0.8527,0.86239,48.0,4800.487,9289
H_aug,H_aug_s4,4,tta_iv,03,0.79802,0.79687,57.0,888.762,9221
H_aug,H_aug_s4,4,tta_iv,04,0.83345,0.81023,33.0,2892.676,8926
H_aug,H_aug_s4,4,tta_iv,05,0.81295,0.79404,36.0,2338.74,9586
H_aug,H_aug_s4,4,tta_iv,06,0.80343,0.78502,54.0,2754.413,9989
H_aug,H_aug_s4,4,tta_iv,07,0.82321,0.82389,47.0,3027.343,8968
H_aug,H_aug_s4,4,tta_iv,08,0.80063,0.79812,51.0,845.662,8585
H_aug,H_aug_s4,4,tta_iv,09,0.81829,0.83103,39.0,1383.865,8726
H_aug,H_aug_s4,4,tta_iv,10,0.8131,0.79944,43.0,3058.653,9137
H_aug,H_aug_s4,4,tta_iv,11,0.81445,0.79687,59.0,3604.349,10456
H_aug,H_aug_s4,4,tta_iv,12,0.83095,0.85398,43.0,1778.555,8712
H_aug,H_aug_s4,4,tta_iv,13,0.82449,0.81845,57.0,1936.104,10186
H_aug,H_aug_s4,4,tta_iv,14,0.83169,0.85326,46.0,3904.906,8358
H_aug,H_aug_s4,4,tta_iv,15,0.82433,0.86165,37.0,3095.541,7651
H_aug,H_aug_s4,4,tta_iv,16,0.84767,0.88613,46.0,3977.31,8812
H_aug,H_aug_s4,4,tta_iv,17,0.82992,0.85632,58.0,1531.856,7984
H_aug,H_aug_s4,4,tta_iv,18,0.82781,0.88604,34.0,2027.792,7659
H_aug,H_aug_s4,4,tta_iv,19,0.86636,0.89286,46.0,5067.986,8476
H_aug,H_aug_s4,4,tta_iv,20,0.81627,0.85272,60.0,1434.507,7373
H_aug,H_aug_s4,4,swa,01,0.82759,0.87141,49.0,4708.666,9312
H_aug,H_aug_s4,4,swa,02,0.84998,0.8607,52.0,4920.854,9289
H_aug,H_aug_s4,4,swa,03,0.79732,0.79417,85.0,910.408,9221
H_aug,H_aug_s4,4,swa,04,0.83112,0.8077,46.0,3207.852,8926
H_aug,H_aug_s4,4,swa,05,0.81447,0.79507,46.0,2713.555,9586
H_aug,H_aug_s4,4,swa,06,0.80891,0.78825,79.0,2864.717,9989
H_aug,H_aug_s4,4,swa,07,0.82125,0.82069,58.0,3132.757,8968
H_aug,H_aug_s4,4,swa,08,0.80081,0.79416,76.0,914.591,8585
H_aug,H_aug_s4,4,swa,09,0.81459,0.82485,51.0,1451.637,8726
H_aug,H_aug_s4,4,swa,10,0.81037,0.79769,71.0,3078.352,9137
H_aug,H_aug_s4,4,swa,11,0.81306,0.79914,60.0,3810.324,10456
H_aug,H_aug_s4,4,swa,12,0.82641,0.84875,55.0,1823.346,8712
H_aug,H_aug_s4,4,swa,13,0.82416,0.8198,51.0,4412.571,10186
H_aug,H_aug_s4,4,swa,14,0.82699,0.85056,55.0,4335.96,8358
H_aug,H_aug_s4,4,swa,15,0.81786,0.85628,59.0,3549.923,7651
H_aug,H_aug_s4,4,swa,16,0.84492,0.88451,61.0,4500.893,8812
H_aug,H_aug_s4,4,swa,17,0.82693,0.8536,76.0,1590.729,7984
H_aug,H_aug_s4,4,swa,18,0.82197,0.88031,43.0,4064.536,7659
H_aug,H_aug_s4,4,swa,19,0.85826,0.88982,59.0,5354.328,8476
H_aug,H_aug_s4,4,swa,20,0.80583,0.83978,74.0,1425.776,7373
H_aug,H_aug_s4,4,swa_tta,01,0.82959,0.87396,39.0,4772.924,9312
H_aug,H_aug_s4,4,swa_tta,02,0.85222,0.86228,48.0,5174.549,9289
H_aug,H_aug_s4,4,swa_tta,03,0.80208,0.80095,59.0,1242.244,9221
H_aug,H_aug_s4,4,swa_tta,04,0.83347,0.81377,37.0,3324.408,8926
H_aug,H_aug_s4,4,swa_tta,05,0.81597,0.79786,39.0,2874.772,9586
H_aug,H_aug_s4,4,swa_tta,06,0.80847,0.78934,56.0,3001.935,9989
H_aug,H_aug_s4,4,swa_tta,07,0.82637,0.82907,39.0,3231.219,8968
H_aug,H_aug_s4,4,swa_tta,08,0.80361,0.79963,62.0,882.665,8585
H_aug,H_aug_s4,4,swa_tta,09,0.81873,0.83066,30.0,1274.59,8726
H_aug,H_aug_s4,4,swa_tta,10,0.81301,0.7999,42.0,3236.686,9137
H_aug,H_aug_s4,4,swa_tta,11,0.81427,0.80071,58.0,3808.467,10456
H_aug,H_aug_s4,4,swa_tta,12,0.83032,0.85386,41.0,1878.202,8712
H_aug,H_aug_s4,4,swa_tta,13,0.82603,0.82093,47.0,2008.105,10186
H_aug,H_aug_s4,4,swa_tta,14,0.83013,0.8515,52.0,4421.183,8358
H_aug,H_aug_s4,4,swa_tta,15,0.82232,0.86318,33.0,3306.008,7651
H_aug,H_aug_s4,4,swa_tta,16,0.84624,0.88687,49.0,4505.102,8812
H_aug,H_aug_s4,4,swa_tta,17,0.8299,0.85746,77.0,1555.32,7984
H_aug,H_aug_s4,4,swa_tta,18,0.82475,0.88659,32.0,4026.984,7659
H_aug,H_aug_s4,4,swa_tta,19,0.86104,0.89215,44.0,5413.014,8476
H_aug,H_aug_s4,4,swa_tta,20,0.81032,0.84879,55.0,1492.902,7373
H_aug,H_aug_s5,5,rule_i,01,0.83159,0.87374,51.0,4541.4,9312
H_aug,H_aug_s5,5,rule_i,02,0.85354,0.86068,58.0,4950.163,9289
H_aug,H_aug_s5,5,rule_i,03,0.79875,0.79112,69.0,792.102,9221
H_aug,H_aug_s5,5,rule_i,04,0.83187,0.80689,38.0,2847.652,8926
H_aug,H_aug_s5,5,rule_i,05,0.81082,0.79286,47.0,2271.725,9586
H_aug,H_aug_s5,5,rule_i,06,0.8047,0.78219,70.0,2531.506,9989
H_aug,H_aug_s5,5,rule_i,07,0.82333,0.82107,53.0,2814.326,8968
H_aug,H_aug_s5,5,rule_i,08,0.79779,0.79073,50.0,769.221,8585
H_aug,H_aug_s5,5,rule_i,09,0.81774,0.82494,38.0,1373.464,8726
H_aug,H_aug_s5,5,rule_i,10,0.81161,0.79276,55.0,2740.755,9137
H_aug,H_aug_s5,5,rule_i,11,0.81528,0.79671,64.0,3632.724,10456
H_aug,H_aug_s5,5,rule_i,12,0.82993,0.84789,50.0,1439.447,8712
H_aug,H_aug_s5,5,rule_i,13,0.82789,0.81882,59.0,1953.664,10186
H_aug,H_aug_s5,5,rule_i,14,0.83352,0.85425,58.0,4067.878,8358
H_aug,H_aug_s5,5,rule_i,15,0.82436,0.86041,41.0,2721.058,7651
H_aug,H_aug_s5,5,rule_i,16,0.84276,0.88027,52.0,4086.899,8812
H_aug,H_aug_s5,5,rule_i,17,0.82219,0.85001,80.0,1245.852,7984
H_aug,H_aug_s5,5,rule_i,18,0.82156,0.88002,39.0,3539.807,7659
H_aug,H_aug_s5,5,rule_i,19,0.86057,0.89357,50.0,5325.989,8476
H_aug,H_aug_s5,5,rule_i,20,0.81159,0.84853,72.0,1415.7,7373
H_aug,H_aug_s5,5,rule_iv,01,0.83159,0.87374,51.0,4541.4,9312
H_aug,H_aug_s5,5,rule_iv,02,0.85354,0.86068,58.0,4950.163,9289
H_aug,H_aug_s5,5,rule_iv,03,0.79875,0.79112,69.0,792.102,9221
H_aug,H_aug_s5,5,rule_iv,04,0.83187,0.80689,38.0,2847.652,8926
H_aug,H_aug_s5,5,rule_iv,05,0.81082,0.79286,47.0,2271.725,9586
H_aug,H_aug_s5,5,rule_iv,06,0.8047,0.78219,70.0,2531.506,9989
H_aug,H_aug_s5,5,rule_iv,07,0.82333,0.82107,53.0,2814.326,8968
H_aug,H_aug_s5,5,rule_iv,08,0.79779,0.79073,50.0,769.221,8585
H_aug,H_aug_s5,5,rule_iv,09,0.81774,0.82494,38.0,1373.464,8726
H_aug,H_aug_s5,5,rule_iv,10,0.81161,0.79276,55.0,2740.755,9137
