dataset,width,run,seed,image,source,along,across,erl,dice,fg
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,0.0,0.5,0.00155,0.41537,13037
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,0.0,1.0,0.00896,0.53687,18131
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,0.5,0.0,0.00047,0.31756,11021
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,0.5,0.25,0.00184,0.42027,13554
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,0.5,0.5,0.01115,0.51518,16374
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,0.5,1.0,0.02874,0.57952,22433
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,1.0,0.0,0.00273,0.42204,13900
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,1.0,0.25,0.00719,0.50119,16442
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,1.0,0.5,0.01929,0.56665,19129
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,1.0,1.0,0.03935,0.59424,24632
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,1.5,0.0,0.00606,0.50136,17091
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,1.5,0.25,0.01647,0.56346,20437
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,1.5,0.5,0.03515,0.59587,22748
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,1.5,1.0,0.04377,0.6018,27235
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,2.0,0.0,0.01671,0.56257,22430
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,2.0,0.25,0.03037,0.58708,24938
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,2.0,0.5,0.04334,0.60012,27454
VessMAP,5.657,K_focal_aug_s0,0,9452,oracle,2.0,1.0,0.06714,0.59471,31393
VessMAP,5.657,K_focal_aug_s0,0,9523,raw,0.0,0.0,0.0,0.00505,185
VessMAP,5.657,K_focal_aug_s0,0,9523,isotropic,0.25,0.25,0.0,0.01236,260
VessMAP,5.657,K_focal_aug_s0,0,9523,isotropic,0.5,0.5,0.0,0.02165,340
VessMAP,5.657,K_focal_aug_s0,0,9523,isotropic,0.75,0.75,8e-05,0.03685,465
VessMAP,5.657,K_focal_aug_s0,0,9523,isotropic,1.0,1.0,0.00051,0.049,563
VessMAP,5.657,K_focal_aug_s0,0,9523,isotropic,1.5,1.5,0.00093,0.07906,815
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,0.0,0.25,0.0,0.00724,202
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,0.0,0.5,0.0,0.0139,265
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,0.0,1.0,2e-05,0.02824,379
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,0.5,0.0,0.0,0.00967,234
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,0.5,0.25,0.0,0.0144,280
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,0.5,0.5,0.0,0.02089,333
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,0.5,1.0,0.00017,0.04084,494
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,1.0,0.0,1e-05,0.01542,292
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,1.0,0.25,1e-05,0.02012,332
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,1.0,0.5,5e-05,0.02996,410
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,1.0,1.0,0.00051,0.04838,558
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,1.5,0.0,2e-05,0.02253,351
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,1.5,0.25,8e-05,0.02858,399
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,1.5,0.5,0.00011,0.0376,471
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,1.5,1.0,0.00061,0.05721,630
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,2.0,0.0,4e-05,0.03172,424
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,2.0,0.25,0.00017,0.03909,483
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,2.0,0.5,0.00025,0.0485,559
VessMAP,5.657,K_focal_aug_s0,0,9523,oracle,2.0,1.0,0.0008,0.06668,712
VessMAP,5.657,K_focal_aug_s0,0,9593,raw,0.0,0.0,1e-05,0.05679,1331
VessMAP,5.657,K_focal_aug_s0,0,9593,isotropic,0.25,0.25,0.00021,0.1469,2166
VessMAP,5.657,K_focal_aug_s0,0,9593,isotropic,0.5,0.5,0.00337,0.22778,2993
VessMAP,5.657,K_focal_aug_s0,0,9593,isotropic,0.75,0.75,0.00554,0.2928,4048
VessMAP,5.657,K_focal_aug_s0,0,9593,isotropic,1.0,1.0,0.00884,0.3112,4947
VessMAP,5.657,K_focal_aug_s0,0,9593,isotropic,1.5,1.5,0.01175,0.31513,7059
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,0.0,0.25,5e-05,0.07669,1507
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,0.0,0.5,0.00022,0.1571,2179
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,0.0,1.0,0.00178,0.25769,3407
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,0.5,0.0,7e-05,0.09451,1759
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,0.5,0.25,0.00025,0.15485,2318
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,0.5,0.5,0.00336,0.22638,2982
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,0.5,1.0,0.00543,0.29407,4289
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,1.0,0.0,0.00022,0.14656,2387
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,1.0,0.25,0.00087,0.1963,2918
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,1.0,0.5,0.00481,0.2584,3592
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,1.0,1.0,0.00884,0.31069,4941
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,1.5,0.0,0.00075,0.19692,3057
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,1.5,0.25,0.00377,0.24533,3764
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,1.5,0.5,0.00894,0.28959,4387
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,1.5,1.0,0.01075,0.32339,5628
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,2.0,0.0,0.00278,0.25123,4055
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,2.0,0.25,0.00711,0.28683,4730
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,2.0,0.5,0.01063,0.31758,5421
VessMAP,5.657,K_focal_aug_s0,0,9593,oracle,2.0,1.0,0.01399,0.33464,6636
VessMAP,5.657,K_focal_aug_s0,0,9710,raw,0.0,0.0,0.00183,0.48544,49312
VessMAP,5.657,K_focal_aug_s0,0,9710,isotropic,0.25,0.25,0.01511,0.60248,60052
VessMAP,5.657,K_focal_aug_s0,0,9710,isotropic,0.5,0.5,0.41558,0.63448,63452
VessMAP,5.657,K_focal_aug_s0,0,9710,isotropic,0.75,0.75,0.94938,0.64099,64551
VessMAP,5.657,K_focal_aug_s0,0,9710,isotropic,1.0,1.0,0.98999,0.64199,64928
VessMAP,5.657,K_focal_aug_s0,0,9710,isotropic,1.5,1.5,0.99147,0.64079,65316
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,0.0,0.25,0.00322,0.52892,53149
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,0.0,0.5,0.01102,0.60171,59563
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,0.0,1.0,0.83169,0.63584,63180
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,0.5,0.0,0.00833,0.57023,57523
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,0.5,0.25,0.02859,0.61378,61422
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,0.5,0.5,0.41383,0.634,63412
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,0.5,1.0,0.95411,0.64135,64519
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,1.0,0.0,0.06431,0.61672,61956
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,1.0,0.25,0.49018,0.63458,63850
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,1.0,0.5,0.93317,0.63985,64470
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,1.0,1.0,0.98999,0.642,64927
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,1.5,0.0,0.64826,0.63374,63750
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,1.5,0.25,0.95265,0.6405,64789
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,1.5,0.5,0.98517,0.64159,65007
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,1.5,1.0,0.99147,0.64135,65208
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,2.0,0.0,0.96094,0.64011,64935
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,2.0,0.25,0.9885,0.64115,65163
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,2.0,0.5,0.99147,0.64102,65273
VessMAP,5.657,K_focal_aug_s0,0,9710,oracle,2.0,1.0,0.99147,0.64029,65398
VessMAP,5.657,K_focal_aug_s0,0,9860,raw,0.0,0.0,1e-05,0.0476,1400
VessMAP,5.657,K_focal_aug_s0,0,9860,isotropic,0.25,0.25,0.00012,0.10897,2102
VessMAP,5.657,K_focal_aug_s0,0,9860,isotropic,0.5,0.5,0.00056,0.16771,2848
VessMAP,5.657,K_focal_aug_s0,0,9860,isotropic,0.75,0.75,0.00222,0.23186,3932
VessMAP,5.657,K_focal_aug_s0,0,9860,isotropic,1.0,1.0,0.00399,0.26759,4851
VessMAP,5.657,K_focal_aug_s0,0,9860,isotropic,1.5,1.5,0.00584,0.30966,7186
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,0.0,0.25,2e-05,0.06499,1578
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,0.0,0.5,0.00014,0.11673,2150
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,0.0,1.0,0.00097,0.20287,3299
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,0.5,0.0,5e-05,0.07777,1802
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,0.5,0.25,0.00015,0.11723,2260
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,0.5,0.5,0.00051,0.16447,2806
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,0.5,1.0,0.00328,0.24803,4221
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,1.0,0.0,0.00024,0.12243,2433
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,1.0,0.25,0.00049,0.16043,2930
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,1.0,0.5,0.00111,0.20468,3549
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,1.0,1.0,0.00399,0.26674,4828
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,1.5,0.0,0.00049,0.16967,3208
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,1.5,0.25,0.0012,0.21518,3952
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,1.5,0.5,0.00221,0.24629,4510
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,1.5,1.0,0.00479,0.29012,5707
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,2.0,0.0,0.00106,0.22405,4475
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,2.0,0.25,0.00222,0.25891,5226
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,2.0,0.5,0.00389,0.28564,5887
VessMAP,5.657,K_focal_aug_s0,0,9860,oracle,2.0,1.0,0.00586,0.31271,7043
VessMAP,5.657,K_focal_aug_s1,1,7577,raw,0.0,0.0,0.00037,0.30365,24124
VessMAP,5.657,K_focal_aug_s1,1,7577,isotropic,0.25,0.25,0.00283,0.47789,33325
VessMAP,5.657,K_focal_aug_s1,1,7577,isotropic,0.5,0.5,0.06021,0.56918,39962
VessMAP,5.657,K_focal_aug_s1,1,7577,isotropic,0.75,0.75,0.56097,0.61878,46205
VessMAP,5.657,K_focal_aug_s1,1,7577,isotropic,1.0,1.0,0.65826,0.62853,49983
VessMAP,5.657,K_focal_aug_s1,1,7577,isotropic,1.5,1.5,0.91883,0.62122,56157
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,0.0,0.25,0.00073,0.36913,27008
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,0.0,0.5,0.00282,0.49473,33351
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,0.0,1.0,0.06964,0.60331,40958
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,0.5,0.0,0.00138,0.40011,29867
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,0.5,0.25,0.00408,0.4928,35071
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,0.5,0.5,0.05533,0.56593,39744
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,0.5,1.0,0.59011,0.6316,46802
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,1.0,0.0,0.00773,0.49361,36193
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,1.0,0.25,0.03929,0.55313,40885
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,1.0,0.5,0.27442,0.59529,44569
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,1.0,1.0,0.65791,0.62835,49935
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,1.5,0.0,0.03034,0.55703,41569
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,1.5,0.25,0.19156,0.59691,46460
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,1.5,0.5,0.51794,0.61329,49022
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,1.5,1.0,0.80983,0.62601,52786
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,2.0,0.0,0.25821,0.59924,48348
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,2.0,0.25,0.57875,0.61234,50812
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,2.0,0.5,0.70175,0.61857,52919
VessMAP,5.657,K_focal_aug_s1,1,7577,oracle,2.0,1.0,0.91753,0.62001,55709
VessMAP,5.657,K_focal_aug_s1,1,7783,raw,0.0,0.0,3e-05,0.0613,3219
VessMAP,5.657,K_focal_aug_s1,1,7783,isotropic,0.25,0.25,0.0002,0.13851,4799
VessMAP,5.657,K_focal_aug_s1,1,7783,isotropic,0.5,0.5,0.00119,0.21067,6333
VessMAP,5.657,K_focal_aug_s1,1,7783,isotropic,0.75,0.75,0.00344,0.27923,8207
VessMAP,5.657,K_focal_aug_s1,1,7783,isotropic,1.0,1.0,0.00641,0.31432,9714
VessMAP,5.657,K_focal_aug_s1,1,7783,isotropic,1.5,1.5,0.01547,0.35778,13182
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,0.0,0.25,6e-05,0.08163,3590
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,0.0,0.5,0.00024,0.15022,4911
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,0.0,1.0,0.00203,0.24775,7108
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,0.5,0.0,9e-05,0.09776,4090
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,0.5,0.25,0.00027,0.14868,5095
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,0.5,0.5,0.00119,0.21043,6329
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,0.5,1.0,0.00455,0.29123,8664
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,1.0,0.0,0.00026,0.1466,5270
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,1.0,0.25,0.00073,0.19698,6293
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,1.0,0.5,0.00217,0.25019,7480
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,1.0,1.0,0.00641,0.31427,9713
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,1.5,0.0,0.00059,0.2021,6621
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,1.5,0.25,0.002,0.25773,8010
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,1.5,0.5,0.00439,0.2953,8993
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,1.5,1.0,0.00944,0.34045,10953
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,2.0,0.0,0.00178,0.27543,8876
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,2.0,0.25,0.00479,0.30617,9913
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,2.0,0.5,0.00744,0.33367,10930
VessMAP,5.657,K_focal_aug_s1,1,7783,oracle,2.0,1.0,0.01344,0.3638,12712
VessMAP,5.657,K_focal_aug_s1,1,7865,raw,0.0,0.0,5e-05,0.05761,2678
VessMAP,5.657,K_focal_aug_s1,1,7865,isotropic,0.25,0.25,0.00024,0.13124,3930
VessMAP,5.657,K_focal_aug_s1,1,7865,isotropic,0.5,0.5,0.00223,0.19446,5088
VessMAP,5.657,K_focal_aug_s1,1,7865,isotropic,0.75,0.75,0.00376,0.25397,6624
VessMAP,5.657,K_focal_aug_s1,1,7865,isotropic,1.0,1.0,0.00454,0.28588,7813
VessMAP,5.657,K_focal_aug_s1,1,7865,isotropic,1.5,1.5,0.00676,0.33011,10703
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,0.0,0.25,8e-05,0.08877,3125
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,0.0,0.5,0.00023,0.14042,3950
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,0.0,1.0,0.00141,0.21689,5428
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,0.5,0.0,0.00012,0.09209,3404
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,0.5,0.25,0.0003,0.13919,4178
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,0.5,0.5,0.00222,0.19288,5055
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,0.5,1.0,0.00334,0.26169,6887
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,1.0,0.0,0.00036,0.13622,4324
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,1.0,0.25,0.00069,0.18092,5161
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,1.0,0.5,0.00334,0.22893,6067
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,1.0,1.0,0.00452,0.28558,7805
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,1.5,0.0,0.00084,0.17729,5266
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,1.5,0.25,0.00207,0.22578,6368
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,1.5,0.5,0.00458,0.25907,7176
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,1.5,1.0,0.00586,0.30836,8868
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,2.0,0.0,0.00197,0.23674,6967
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,2.0,0.25,0.00396,0.26096,7779
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,2.0,0.5,0.0057,0.28926,8686
VessMAP,5.657,K_focal_aug_s1,1,7865,oracle,2.0,1.0,0.00739,0.32858,10316
VessMAP,5.657,K_focal_aug_s1,1,8065,raw,0.0,0.0,8e-05,0.08061,990
VessMAP,5.657,K_focal_aug_s1,1,8065,isotropic,0.25,0.25,0.0004,0.16256,1498
VessMAP,5.657,K_focal_aug_s1,1,8065,isotropic,0.5,0.5,0.00304,0.23782,2026
VessMAP,5.657,K_focal_aug_s1,1,8065,isotropic,0.75,0.75,0.03285,0.32389,2798
VessMAP,5.657,K_focal_aug_s1,1,8065,isotropic,1.0,1.0,0.06011,0.36577,3387
VessMAP,5.657,K_focal_aug_s1,1,8065,isotropic,1.5,1.5,0.06797,0.38444,4848
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,0.0,0.25,0.00016,0.12341,1233
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,0.0,0.5,0.0007,0.17999,1587
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,0.0,1.0,0.00541,0.28696,2386
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,0.5,0.0,0.00021,0.11371,1214
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,0.5,0.25,0.00057,0.17106,1570
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,0.5,0.5,0.00293,0.23673,2018
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,0.5,1.0,0.05742,0.35216,3124
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,1.0,0.0,0.00068,0.15476,1500
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,1.0,0.25,0.00273,0.2127,1906
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,1.0,0.5,0.00611,0.27109,2348
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,1.0,1.0,0.06011,0.36498,3381
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,1.5,0.0,0.00221,0.20243,1879
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,1.5,0.25,0.00456,0.26606,2443
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,1.5,0.5,0.01679,0.30949,2839
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,1.5,1.0,0.06228,0.37923,3747
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,2.0,0.0,0.00566,0.26846,2631
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,2.0,0.25,0.01206,0.3052,3098
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,2.0,0.5,0.05158,0.34236,3578
VessMAP,5.657,K_focal_aug_s1,1,8065,oracle,2.0,1.0,0.06614,0.38536,4384
VessMAP,5.657,K_focal_aug_s1,1,8196,raw,0.0,0.0,1e-05,0.02805,1956
VessMAP,5.657,K_focal_aug_s1,1,8196,isotropic,0.25,0.25,4e-05,0.08456,3002
VessMAP,5.657,K_focal_aug_s1,1,8196,isotropic,0.5,0.5,0.00039,0.14687,4123
VessMAP,5.657,K_focal_aug_s1,1,8196,isotropic,0.75,0.75,0.00145,0.22089,5708
VessMAP,5.657,K_focal_aug_s1,1,8196,isotropic,1.0,1.0,0.0028,0.25286,6988
VessMAP,5.657,K_focal_aug_s1,1,8196,isotropic,1.5,1.5,0.00527,0.29462,10013
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,0.0,0.25,1e-05,0.04322,2212
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,0.0,0.5,8e-05,0.09673,3073
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,0.0,1.0,0.00042,0.1819,4683
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,0.5,0.0,1e-05,0.04837,2531
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,0.5,0.25,5e-05,0.09065,3225
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,0.5,0.5,0.00039,0.14561,4099
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,0.5,1.0,0.00164,0.23044,6096
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,1.0,0.0,4e-05,0.0869,3374
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,1.0,0.25,0.00019,0.12841,4080
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,1.0,0.5,0.00095,0.18545,5044
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,1.0,1.0,0.0028,0.25264,6973
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,1.5,0.0,0.00024,0.13659,4358
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,1.5,0.25,0.00087,0.18362,5330
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,1.5,0.5,0.00171,0.22711,6185
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,1.5,1.0,0.00375,0.27678,7967
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,2.0,0.0,0.00056,0.1903,5795
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,2.0,0.25,0.00142,0.22949,6716
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,2.0,0.5,0.00243,0.26849,7672
VessMAP,5.657,K_focal_aug_s1,1,8196,oracle,2.0,1.0,0.00528,0.30348,9408
VessMAP,5.657,K_focal_aug_s1,1,8256,raw,0.0,0.0,0.0,0.00175,151
VessMAP,5.657,K_focal_aug_s1,1,8256,isotropic,0.25,0.25,0.0,0.00694,237
VessMAP,5.657,K_focal_aug_s1,1,8256,isotropic,0.5,0.5,0.0,0.01805,324
VessMAP,5.657,K_focal_aug_s1,1,8256,isotropic,0.75,0.75,6e-05,0.03981,459
VessMAP,5.657,K_focal_aug_s1,1,8256,isotropic,1.0,1.0,0.00033,0.05635,562
VessMAP,5.657,K_focal_aug_s1,1,8256,isotropic,1.5,1.5,0.00345,0.10114,843
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,0.0,0.25,0.0,0.00393,186
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,0.0,0.5,0.0,0.00911,232
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,0.0,1.0,0.0,0.02512,330
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,0.5,0.0,0.0,0.00283,208
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,0.5,0.25,0.0,0.00822,265
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,0.5,0.5,0.0,0.01805,324
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,0.5,1.0,0.00013,0.04714,477
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,1.0,0.0,0.0,0.0082,287
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,1.0,0.25,0.0,0.01692,355
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,1.0,0.5,0.0,0.02892,420
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,1.0,1.0,0.00033,0.05635,562
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,1.5,0.0,2e-05,0.01796,369
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,1.5,0.25,5e-05,0.03111,465
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,1.5,0.5,0.00013,0.0441,538
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,1.5,1.0,0.00051,0.06817,667
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,2.0,0.0,0.00015,0.04567,561
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,2.0,0.25,0.00018,0.05534,628
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,2.0,0.5,0.00034,0.06709,703
VessMAP,5.657,K_focal_aug_s1,1,8256,oracle,2.0,1.0,0.00073,0.08921,834
VessMAP,5.657,K_focal_aug_s1,1,8284,raw,0.0,0.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s1,1,8284,isotropic,0.25,0.25,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s1,1,8284,isotropic,0.5,0.5,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s1,1,8284,isotropic,0.75,0.75,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s1,1,8284,isotropic,1.0,1.0,0.0,0.0,0
VessMAP,5.657,K_focal_aug_s1,1,8284,isotropic,1.5,1.5,0.0,0.0,0
