run,config,dataset,image,dice,cldice,betti0_err,betti1_err,b0_pred,b0_gt,hd95,erl,erl_ceiling,breaks,severs
J_liot_s1,J_liot,stare,im0240,0.726445506854981,0.8143940465966791,116,20,123,7,16.64331697709324,751.02,3646.87,99,11
J_liot_s1,J_liot,stare,im0255,0.8305346026665411,0.8552980871600667,94,30,97,3,8.06225774829855,8025.97,10587.03,146,8
J_liot_s1,J_liot,stare,im0291,0.8110310799797352,0.8443497263192454,78,7,83,5,19.235384061671343,2134.39,4590.45,103,5
J_liot_s1,J_liot,stare,im0319,0.7297542374851775,0.759403435245746,129,13,136,7,35.855259080494115,702.09,2075.24,95,7
J_liot_s1,J_liot,stare,im0324,0.6718537048218752,0.7212853611645151,132,3,137,5,28.792360097775937,269.71,3671.72,91,14
J_liot_s2,J_liot,stare,im0001,0.7369537829056428,0.8127607067119824,130,2,134,4,12.529964086141668,1165.06,7318.51,101,14
J_liot_s2,J_liot,stare,im0002,0.81146398648981,0.8651969761527006,81,12,83,2,8.48528137423857,3411.92,7020.85,113,16
J_liot_s2,J_liot,stare,im0003,0.7495954361933407,0.8015852973652506,129,5,138,9,17.46424919657298,1727.84,4712.73,81,10
J_liot_s2,J_liot,stare,im0004,0.7552465769036649,0.8246552006092749,64,9,75,11,20.615528128088304,722.41,2264.78,79,10
J_liot_s2,J_liot,stare,im0005,0.7535331437322249,0.7677445978805971,133,31,142,9,26.0,1467.08,2831.52,58,7
J_liot_s2,J_liot,stare,im0044,0.7526037735849057,0.8193700507778625,128,9,144,16,17.08800749063506,1131.99,1471.06,59,8
J_liot_s2,J_liot,stare,im0077,0.7538508073898273,0.8326930336345744,57,8,64,7,12.806248474865697,6574.07,7243.06,34,2
J_liot_s2,J_liot,stare,im0081,0.7580591044005678,0.8429463855660805,80,5,83,3,13.892443989449804,4287.52,4825.14,46,2
J_liot_s2,J_liot,stare,im0082,0.7632027672220598,0.8303668058752812,78,6,86,8,11.0,5317.11,6053.12,57,3
J_liot_s2,J_liot,stare,im0139,0.7586483334952872,0.8343503123923808,105,4,109,4,11.045361017187261,2127.66,8206.02,88,12
J_liot_s2,J_liot,stare,im0162,0.7626793884174715,0.8479118334945726,89,23,93,4,7.0,8715.87,10366.0,76,2
J_liot_s2,J_liot,stare,im0163,0.7660869458940859,0.8520800788668736,78,3,79,1,12.529964086141668,7155.89,8302.0,30,5
J_liot_s2,J_liot,stare,im0235,0.7976128517400507,0.8645038398013188,76,12,85,9,7.0,2697.17,7740.86,82,6
J_liot_s2,J_liot,stare,im0236,0.8107828486032878,0.8634456249798423,87,21,90,3,10.63014581273465,6036.78,7869.82,76,7
J_liot_s2,J_liot,stare,im0239,0.7982328393278916,0.8520911192726325,76,17,79,3,9.055385138137417,2944.35,8654.32,144,2
J_liot_s2,J_liot,stare,im0240,0.7647677455185697,0.8382593608932413,101,17,108,7,14.7648230602334,1761.98,3646.87,89,13
J_liot_s2,J_liot,stare,im0255,0.8324836295603367,0.8713950265922769,80,27,83,3,6.4031242374328485,8390.93,10587.03,124,4
J_liot_s2,J_liot,stare,im0291,0.8263324250681199,0.8613535615734537,52,5,57,5,12.649110640673518,2771.77,4590.45,79,6
J_liot_s2,J_liot,stare,im0319,0.7394427565416049,0.7915361477661739,96,11,103,7,28.071337695236398,619.11,2075.24,92,11
J_liot_s2,J_liot,stare,im0324,0.6892741281427412,0.7606394684249429,122,6,127,5,24.596747752497688,278.86,3671.72,95,14
A_dice_s0,A_dice,hrf,11_dr,0.6507984314661021,0.674739354968449,576,133,607,31,13.92838827718412,278.08,18959.52,1216,149
A_dice_s0,A_dice,hrf,11_g,0.6762914205792087,0.7021411119228549,303,66,358,55,12.165525060596439,421.37,35743.87,1122,106
A_dice_s0,A_dice,hrf,11_h,0.7210702223576176,0.7552982396491759,562,245,573,11,14.317821063276353,362.06,31009.38,915,113
A_dice_s0,A_dice,hrf,12_dr,0.5759599597058846,0.5583282956821108,600,5,720,120,23.345235059857504,138.88,33778.98,1075,160
A_dice_s0,A_dice,hrf,12_g,0.6787192306772242,0.7125774329982709,432,87,439,7,12.529964086141668,429.84,39733.55,1230,128
A_dice_s0,A_dice,hrf,12_h,0.7506918547846682,0.7860193264640406,589,212,604,15,12.0,509.93,16378.01,926,110
A_dice_s0,A_dice,hrf,13_dr,0.6072756934389184,0.5824632928703248,813,121,854,41,18.24828759089466,72.56,31177.26,1073,197
A_dice_s0,A_dice,hrf,13_g,0.6438084098840632,0.6562847773514137,359,15,378,19,22.825424421026653,422.97,35851.81,991,135
A_dice_s0,A_dice,hrf,13_h,0.6495275514390253,0.6818419025340001,582,152,598,16,19.6468827043885,109.68,27935.47,874,156
A_dice_s0,A_dice,hrf,14_dr,0.6083500190299681,0.6167520804111327,1020,40,1096,76,15.811388300841896,313.78,37238.12,1216,205
A_dice_s0,A_dice,hrf,14_g,0.5342969765482436,0.5537857835382665,426,119,435,9,33.734255586866,66.53,35417.77,755,148
A_dice_s0,A_dice,hrf,14_h,0.6260430383431896,0.6740139524600512,568,145,584,16,26.627053911388696,185.28,14683.75,861,138
A_dice_s0,A_dice,hrf,15_dr,0.5929551130893412,0.5847076966729708,1367,266,1379,12,29.410882339705484,232.01,28328.59,1115,145
A_dice_s0,A_dice,hrf,15_g,0.6193614539294285,0.6079282575817463,368,52,397,29,29.0,212.86,32522.16,985,104
A_dice_s0,A_dice,hrf,15_h,0.664357931266822,0.7218741383262516,449,113,461,12,16.76305461424021,142.29,27100.4,795,125
A_dice_s1,A_dice,hrf,11_dr,0.6789354087371471,0.7212886662699074,534,103,565,31,8.602325267042627,393.47,18959.52,1180,139
A_dice_s1,A_dice,hrf,11_g,0.6685863288061301,0.7298587400127343,363,32,418,55,8.06225774829855,509.55,35743.87,1025,111
A_dice_s1,A_dice,hrf,11_h,0.7498250127955071,0.8010460378994908,563,210,574,11,14.317821063276353,700.97,31009.38,719,75
A_dice_s1,A_dice,hrf,12_dr,0.582865587980795,0.6025017094973041,614,19,734,120,16.64331697709324,192.66,33778.98,1195,195
A_dice_s1,A_dice,hrf,12_g,0.6674598312453571,0.724117755787323,464,88,471,7,10.04987562112089,753.16,39733.55,1118,124
A_dice_s1,A_dice,hrf,12_h,0.7555206580669284,0.8087125661018665,583,163,598,15,10.295630140987,616.42,16378.01,800,113
A_dice_s1,A_dice,hrf,13_dr,0.5994707133132429,0.6181664355832689,808,135,849,41,14.0,73.19,31177.26,1125,196
A_dice_s1,A_dice,hrf,13_g,0.6760493412536821,0.7253218681120482,427,3,446,19,9.848857801796104,644.49,35851.81,986,102
A_dice_s1,A_dice,hrf,13_h,0.6962972499900373,0.7545086318534927,627,116,643,16,14.0,167.03,27935.47,784,130
A_dice_s1,A_dice,hrf,14_dr,0.5927451248694235,0.6281533091107351,863,9,939,76,13.601470508735444,254.76,37238.12,1121,181
A_dice_s1,A_dice,hrf,14_g,0.6024424047488298,0.6558024145647497,432,99,441,9,14.7648230602334,233.42,35417.77,980,159
A_dice_s1,A_dice,hrf,14_h,0.6739378639298718,0.7430080165490851,526,103,542,16,17.69180601295413,296.66,14683.75,873,135
A_dice_s1,A_dice,hrf,15_dr,0.5964030305175955,0.6083841004284577,1089,188,1101,12,24.758836806279895,272.93,28328.59,996,148
A_dice_s1,A_dice,hrf,15_g,0.6341427468594287,0.6634871528733348,416,63,445,29,14.317821063276353,317.26,32522.16,1029,108
A_dice_s1,A_dice,hrf,15_h,0.6917040436461446,0.7752955741351653,429,94,441,12,13.0,486.3,27100.4,733,100
A_dice_s2,A_dice,hrf,11_dr,0.6496255378705538,0.689899762043289,578,84,609,31,15.811388300841896,262.02,18959.52,1137,138
A_dice_s2,A_dice,hrf,11_g,0.6646195724339398,0.7066337335100585,329,75,384,55,12.165525060596439,395.91,35743.87,1139,115
A_dice_s2,A_dice,hrf,11_h,0.7353933576813575,0.7816477388799875,565,150,576,11,15.132745950421556,534.17,31009.38,768,119
A_dice_s2,A_dice,hrf,12_dr,0.5809912835014954,0.5714137842238807,675,10,795,120,23.600847442411894,108.65,33778.98,1139,168
A_dice_s2,A_dice,hrf,12_g,0.6682669543588361,0.7192641949988624,434,75,441,7,11.045361017187261,589.91,39733.55,1193,109
A_dice_s2,A_dice,hrf,12_h,0.7516638231813222,0.7977083433251075,596,130,611,15,12.529964086141668,496.53,16378.01,826,137
A_dice_s2,A_dice,hrf,13_dr,0.6054967440821624,0.6060571956304622,851,97,892,41,17.029386365926403,68.02,31177.26,1111,178
A_dice_s2,A_dice,hrf,13_g,0.6519363073537008,0.6774458216757673,344,9,363,19,20.8806130178211,609.63,35851.81,941,116
A_dice_s2,A_dice,hrf,13_h,0.662883781482492,0.7097872719656866,594,126,610,16,20.248456731316587,123.79,27935.47,852,150
A_dice_s2,A_dice,hrf,14_dr,0.6036039911968626,0.619851078809224,972,34,1048,76,15.231546211727817,309.86,37238.12,1266,208
A_dice_s2,A_dice,hrf,14_g,0.5412257735321918,0.5754087654953028,390,112,399,9,32.01562118716424,81.73,35417.77,847,162
A_dice_s2,A_dice,hrf,14_h,0.651741326731484,0.7073987498035806,463,79,479,16,25.019992006393608,350.65,14683.75,770,133
A_dice_s2,A_dice,hrf,15_dr,0.5968529724873826,0.5989464468955665,1285,187,1297,12,27.586228448267445,279.15,28328.59,996,145
A_dice_s2,A_dice,hrf,15_g,0.6132984479461598,0.6280456531842199,381,37,410,29,23.706539182259394,448.87,32522.16,1021,126
A_dice_s2,A_dice,hrf,15_h,0.6858531035445058,0.7518291762222546,487,109,499,12,17.804493814764857,394.64,27100.4,769,126
A_dice_s3,A_dice,hrf,11_dr,0.6803502682863583,0.7120828328164212,663,128,694,31,9.848857801796104,673.27,18959.52,1259,161
A_dice_s3,A_dice,hrf,11_g,0.6788237843151839,0.7265619594998537,382,39,437,55,8.06225774829855,517.53,35743.87,1153,117
A_dice_s3,A_dice,hrf,11_h,0.7532593808773729,0.8042988050095271,594,121,605,11,13.0,674.39,31009.38,833,90
A_dice_s3,A_dice,hrf,12_dr,0.5922861763866426,0.5927571428386911,659,4,779,120,15.556349186104045,156.25,33778.98,1157,203
A_dice_s3,A_dice,hrf,12_g,0.6900650330972012,0.7344422849221924,447,38,454,7,8.48528137423857,527.08,39733.55,1213,132
A_dice_s3,A_dice,hrf,12_h,0.7735412465047399,0.8159325671923984,612,142,627,15,9.848857801796104,702.58,16378.01,860,105
A_dice_s3,A_dice,hrf,13_dr,0.6272121360043558,0.620310572495677,817,72,858,41,12.727922061357855,83.3,31177.26,1080,191
A_dice_s3,A_dice,hrf,13_g,0.6839996913168843,0.7154038798371697,464,15,483,19,10.63014581273465,639.61,35851.81,1083,128
A_dice_s3,A_dice,hrf,13_h,0.6902126218226048,0.7413217563948158,697,127,713,16,15.524174696260024,182.52,27935.47,903,142
A_dice_s3,A_dice,hrf,14_dr,0.6228363522246957,0.6444251864076103,769,1,845,76,12.083045973594572,330.33,37238.12,1134,185
A_dice_s3,A_dice,hrf,14_g,0.6043876227815658,0.643587942624384,573,118,582,9,17.46424919657298,238.67,35417.77,905,175
A_dice_s3,A_dice,hrf,14_h,0.6791999848768407,0.7472031482433796,567,74,583,16,15.811388300841896,288.3,14683.75,964,151
A_dice_s3,A_dice,hrf,15_dr,0.6094900849858357,0.6156020123129459,1070,178,1082,12,24.413111231467404,282.67,28328.59,1021,141
A_dice_s3,A_dice,hrf,15_g,0.6467494480460125,0.6566131877286769,429,41,458,29,14.866068747318506,268.15,32522.16,1092,135
A_dice_s3,A_dice,hrf,15_h,0.6935132947537003,0.7675274592774165,563,83,575,12,12.806248474865697,379.51,27100.4,825,122
A_dice_s4,A_dice,hrf,11_dr,0.6623429266315363,0.6921970828322417,671,75,702,31,14.866068747318506,409.14,18959.52,1154,161
A_dice_s4,A_dice,hrf,11_g,0.6729135423975101,0.7133897236559072,384,15,439,55,14.035668847618199,523.54,35743.87,1123,111
A_dice_s4,A_dice,hrf,11_h,0.7351647810118473,0.7798595283527332,620,109,631,11,15.652475842498529,753.26,31009.38,777,108
A_dice_s4,A_dice,hrf,12_dr,0.575740388924805,0.5620911418672369,682,19,802,120,23.430749027719962,145.67,33778.98,1072,160
A_dice_s4,A_dice,hrf,12_g,0.674805757995543,0.7172233729977762,571,11,578,7,12.206555615733702,691.39,39733.55,1167,120
A_dice_s4,A_dice,hrf,12_h,0.7563543945339856,0.8043411443623043,682,133,697,15,11.704699910719626,620.14,16378.01,787,109
A_dice_s4,A_dice,hrf,13_dr,0.6178933484655614,0.613286875939867,839,78,880,41,17.029386365926403,86.96,31177.26,1004,169
A_dice_s4,A_dice,hrf,13_g,0.6553629334468226,0.6769337039956733,448,30,467,19,19.72308292331602,437.67,35851.81,932,127
A_dice_s4,A_dice,hrf,13_h,0.6605023542729644,0.7077135148964143,637,129,653,16,20.591260281974,135.32,27935.47,832,135
A_dice_s4,A_dice,hrf,14_dr,0.5997253911481023,0.6188028218165893,892,69,968,76,14.866068747318506,417.24,37238.12,1056,179
A_dice_s4,A_dice,hrf,14_g,0.5337228892538014,0.563426564346759,456,103,465,9,33.83784863137726,126.23,35417.77,790,147
A_dice_s4,A_dice,hrf,14_h,0.6499802064516987,0.7004350320365066,628,123,644,16,27.202941017470888,199.49,14683.75,824,116
A_dice_s4,A_dice,hrf,15_dr,0.6031349443563485,0.6095559273784044,1214,107,1226,12,24.839484696748443,472.05,28328.59,889,145
A_dice_s4,A_dice,hrf,15_g,0.6279746467578236,0.6339495839462649,459,2,488,29,29.0,390.21,32522.16,952,124
A_dice_s4,A_dice,hrf,15_h,0.6747224812677106,0.7440899137065579,562,64,574,12,16.1245154965971,339.6,27100.4,770,126
A_dice_s5,A_dice,hrf,11_dr,0.6714742304652148,0.7136918434183174,544,119,575,31,11.40175425099138,342.34,18959.52,1195,146
A_dice_s5,A_dice,hrf,11_g,0.6907251286435617,0.7359759812593156,300,46,355,55,11.661903789690601,577.98,35743.87,1048,98
A_dice_s5,A_dice,hrf,11_h,0.7489925855422297,0.7994561576422191,520,159,531,11,13.892443989449804,655.83,31009.38,749,103
A_dice_s5,A_dice,hrf,12_dr,0.60295009555197,0.5990863491775835,561,2,681,120,20.09975124224178,153.27,33778.98,1114,180
A_dice_s5,A_dice,hrf,12_g,0.6966239882266372,0.7424721910256376,388,59,395,7,10.63014581273465,767.71,39733.55,1128,119
A_dice_s5,A_dice,hrf,12_h,0.765599739745656,0.8119938547833103,582,137,597,15,11.0,653.84,16378.01,793,117
A_dice_s5,A_dice,hrf,13_dr,0.6298653259377311,0.6351232987889459,807,90,848,41,14.866068747318506,90.79,31177.26,1068,177
A_dice_s5,A_dice,hrf,13_g,0.6635043872083979,0.6985598932666178,371,23,390,19,18.0,868.75,35851.81,933,110
A_dice_s5,A_dice,hrf,13_h,0.688355165110989,0.7423976693773071,558,97,574,16,19.1049731745428,179.27,27935.47,765,137
A_dice_s5,A_dice,hrf,14_dr,0.6236011909604152,0.6389045588407386,786,21,862,76,14.035668847618199,431.38,37238.12,1082,179
A_dice_s5,A_dice,hrf,14_g,0.5650288607019863,0.6075467424826823,452,109,461,9,31.144823004794873,135.74,35417.77,773,169
A_dice_s5,A_dice,hrf,14_h,0.6688041080580889,0.7309945849502091,486,85,502,16,22.360679774997898,299.69,14683.75,829,140
A_dice_s5,A_dice,hrf,15_dr,0.6090366769774636,0.6220142514297627,1073,175,1085,12,25.0,290.74,28328.59,934,134
A_dice_s5,A_dice,hrf,15_g,0.6375425590433698,0.6472026818016061,336,27,365,29,28.460498941515414,380.43,32522.16,929,115
A_dice_s5,A_dice,hrf,15_h,0.7094535452957152,0.7787970472355051,459,98,471,12,15.0,412.43,27100.4,742,124
B_cldice_s0,B_cldice,hrf,11_dr,0.6596733614771225,0.7059594703022767,522,209,553,31,12.649110640673518,252.6,18959.52,1214,140
B_cldice_s0,B_cldice,hrf,11_g,0.6786495219337849,0.7375268811497617,255,86,310,55,11.045361017187261,519.26,35743.87,1041,101
B_cldice_s0,B_cldice,hrf,11_h,0.7201292198717985,0.7710622509442071,556,189,567,11,16.0312195418814,451.57,31009.38,852,94
B_cldice_s0,B_cldice,hrf,12_dr,0.5850452360335613,0.5933492822540583,557,22,677,120,18.601075237738275,203.18,33778.98,1103,198
B_cldice_s0,B_cldice,hrf,12_g,0.6810462541165131,0.7478177383542812,338,104,345,7,10.198039027185569,657.38,39733.55,1132,123
B_cldice_s0,B_cldice,hrf,12_h,0.7459357879351317,0.79932715908728,578,157,593,15,12.206555615733702,888.41,16378.01,831,114
B_cldice_s0,B_cldice,hrf,13_dr,0.619812701199883,0.6274407943525891,656,163,697,41,16.278820596099706,112.37,31177.26,1078,180
B_cldice_s0,B_cldice,hrf,13_g,0.6642940886733681,0.710838691013925,391,1,410,19,14.035668847618199,1052.75,35851.81,936,122
B_cldice_s0,B_cldice,hrf,13_h,0.6761636194607995,0.7369127975392649,579,141,595,16,18.681541692269406,166.01,27935.47,869,141
B_cldice_s0,B_cldice,hrf,14_dr,0.6179022947686507,0.6455513643252977,696,17,772,76,13.45362404707371,323.69,37238.12,1176,205
B_cldice_s0,B_cldice,hrf,14_g,0.5732312816047176,0.6229082325511583,407,92,416,9,22.847319317591726,188.13,35417.77,873,153
B_cldice_s0,B_cldice,hrf,14_h,0.6555559100334981,0.7330472226143414,458,141,474,16,21.540659228538015,268.29,14683.75,865,139
B_cldice_s0,B_cldice,hrf,15_dr,0.5959889491456052,0.6120220354950543,1010,289,1022,12,27.65863337187866,408.81,28328.59,976,139
B_cldice_s0,B_cldice,hrf,15_g,0.6367413811133963,0.6565701049593732,324,110,353,29,21.0,326.72,32522.16,1085,117
B_cldice_s0,B_cldice,hrf,15_h,0.6887054028584356,0.7591608086288814,393,112,405,12,16.5105793589028,254.67,27100.4,728,109
B_cldice_s1,B_cldice,hrf,11_dr,0.6772511052661033,0.7227843110125198,639,155,670,31,10.63014581273465,371.25,18959.52,1205,163
B_cldice_s1,B_cldice,hrf,11_g,0.6644575755544276,0.7281830664976532,366,37,421,55,9.219544457292887,444.71,35743.87,1111,119
B_cldice_s1,B_cldice,hrf,11_h,0.7457023060796646,0.8021404272835301,547,210,558,11,15.811388300841896,846.01,31009.38,667,96
B_cldice_s1,B_cldice,hrf,12_dr,0.5870835637526716,0.5970503211874378,594,72,714,120,19.1049731745428,142.41,33778.98,1157,172
B_cldice_s1,B_cldice,hrf,12_g,0.6695616930114064,0.7344126065042873,471,65,478,7,9.848857801796104,499.49,39733.55,1179,127
B_cldice_s1,B_cldice,hrf,12_h,0.7522988264826783,0.8021882001868339,633,171,648,15,14.0,686.75,16378.01,782,120
B_cldice_s1,B_cldice,hrf,13_dr,0.5975208248470603,0.6151110860595552,810,158,851,41,16.492422502470642,98.55,31177.26,1062,189
B_cldice_s1,B_cldice,hrf,13_g,0.6615099954896885,0.7103189149259378,424,32,443,19,13.038404810405298,570.76,35851.81,995,126
B_cldice_s1,B_cldice,hrf,13_h,0.6959557222098687,0.7584231098102442,570,164,586,16,17.029386365926403,259.95,27935.47,803,132
B_cldice_s1,B_cldice,hrf,14_dr,0.6117331536982067,0.647847511809703,881,15,957,76,14.0,367.03,37238.12,1117,187
B_cldice_s1,B_cldice,hrf,14_g,0.5493310936468895,0.6085039596741759,488,106,497,9,21.470910553583888,150.97,35417.77,866,155
B_cldice_s1,B_cldice,hrf,14_h,0.6749438498312358,0.7478819320962474,564,138,580,16,19.209372712298546,445.0,14683.75,785,142
B_cldice_s1,B_cldice,hrf,15_dr,0.5911252931144745,0.6121666524019365,1092,249,1104,12,29.068883707497267,289.79,28328.59,964,134
B_cldice_s1,B_cldice,hrf,15_g,0.633108345637348,0.6608464903793463,416,64,445,29,18.0,640.4,32522.16,1041,134
B_cldice_s1,B_cldice,hrf,15_h,0.6845608790722134,0.7657866810412985,522,115,534,12,16.0,368.56,27100.4,771,131
B_cldice_s2,B_cldice,hrf,11_dr,0.6909565280277259,0.7287799142059668,387,155,418,31,11.045361017187261,510.31,18959.52,1184,107
B_cldice_s2,B_cldice,hrf,11_g,0.7092504613330284,0.7492550096708803,146,108,201,55,9.219544457292887,963.82,35743.87,1040,77
B_cldice_s2,B_cldice,hrf,11_h,0.7805290253478978,0.8252613132125752,337,207,348,11,11.180339887498949,756.11,31009.38,715,66
B_cldice_s2,B_cldice,hrf,12_dr,0.6102724622238008,0.6135230690371902,409,19,529,120,20.09975124224178,283.28,33778.98,1143,163
B_cldice_s2,B_cldice,hrf,12_g,0.6951242097105524,0.7435753381647054,291,70,298,7,10.0,848.68,39733.55,1149,97
B_cldice_s2,B_cldice,hrf,12_h,0.7939652204878628,0.830263503747072,409,215,424,15,10.198039027185569,941.66,16378.01,764,93
B_cldice_s2,B_cldice,hrf,13_dr,0.6496145477494799,0.6496463847289525,517,110,558,41,15.811388300841896,126.93,31177.26,1009,165
B_cldice_s2,B_cldice,hrf,13_g,0.6773376091465221,0.7215748702032782,253,17,272,19,14.7648230602334,836.83,35851.81,932,103
B_cldice_s2,B_cldice,hrf,13_h,0.7128988859159826,0.769871148640331,399,152,415,16,14.866068747318506,242.44,27935.47,790,109
B_cldice_s2,B_cldice,hrf,14_dr,0.6459752887388692,0.6686686195187809,574,30,650,76,13.038404810405298,551.44,37238.12,1165,172
B_cldice_s2,B_cldice,hrf,14_g,0.6129071097465535,0.6473355193506064,301,101,310,9,24.515301344262525,388.7,35417.77,777,127
B_cldice_s2,B_cldice,hrf,14_h,0.7103836403992868,0.7725792207508977,341,173,357,16,17.0,780.4,14683.75,871,114
B_cldice_s2,B_cldice,hrf,15_dr,0.6157740033679464,0.6297699305578122,848,207,860,12,26.627053911388696,488.68,28328.59,1007,125
B_cldice_s2,B_cldice,hrf,15_g,0.6677437755969927,0.6815833430849496,198,23,227,29,19.79898987322333,499.1,32522.16,992,92
B_cldice_s2,B_cldice,hrf,15_h,0.7259864165588615,0.7887714114432125,316,108,328,12,14.317821063276353,657.93,27100.4,712,98
B_cldice_s3,B_cldice,hrf,11_dr,0.6845510430313413,0.7278424666194978,453,99,484,31,12.649110640673518,494.33,18959.52,1111,133
B_cldice_s3,B_cldice,hrf,11_g,0.6888205741471309,0.7366929839386724,234,23,289,55,12.041594578792296,715.71,35743.87,988,90
B_cldice_s3,B_cldice,hrf,11_h,0.7683434491974872,0.8197240385034134,418,129,429,11,13.892443989449804,1394.19,31009.38,720,95
B_cldice_s3,B_cldice,hrf,12_dr,0.6040299709527572,0.6073324636068445,426,33,546,120,21.470910553583888,269.69,33778.98,1124,163
B_cldice_s3,B_cldice,hrf,12_g,0.6948843801982054,0.7487658153470463,279,48,286,7,12.649110640673518,866.82,39733.55,1067,101
B_cldice_s3,B_cldice,hrf,12_h,0.7824524188321254,0.8297673892811069,465,125,480,15,12.041594578792296,1004.68,16378.01,716,110
B_cldice_s3,B_cldice,hrf,13_dr,0.6384073488350976,0.6444927827008443,540,117,581,41,18.422795133464955,103.25,31177.26,967,154
B_cldice_s3,B_cldice,hrf,13_g,0.6737598513065558,0.7101062122261109,290,37,309,19,18.0,1359.61,35851.81,890,105
B_cldice_s3,B_cldice,hrf,13_h,0.7162083271227704,0.7737596945685785,465,115,481,16,16.0,276.66,27935.47,775,126
B_cldice_s3,B_cldice,hrf,14_dr,0.6336176009192969,0.6605932744806644,684,0,760,76,13.601470508735444,405.7,37238.12,1088,180
B_cldice_s3,B_cldice,hrf,14_g,0.5929639373716632,0.6306716274775656,308,100,317,9,28.0178514522438,243.0,35417.77,803,135
B_cldice_s3,B_cldice,hrf,14_h,0.6967838159460532,0.7648830876476796,411,105,427,16,20.8806130178211,407.17,14683.75,755,117
B_cldice_s3,B_cldice,hrf,15_dr,0.6206427997005075,0.6352048661750576,932,184,944,12,25.059928172283335,417.58,28328.59,995,137
B_cldice_s3,B_cldice,hrf,15_g,0.6584274785234995,0.6680160646491228,234,33,263,29,24.08318915758459,639.53,32522.16,952,82
B_cldice_s3,B_cldice,hrf,15_h,0.7071907566513971,0.7822771346140166,351,78,363,12,15.231546211727817,689.04,27100.4,671,96
B_cldice_s4,B_cldice,hrf,11_dr,0.6905800379081589,0.7397930618473273,557,184,588,31,10.44030650891055,996.02,18959.52,1151,128
B_cldice_s4,B_cldice,hrf,11_g,0.686059553971742,0.7461309704647375,389,78,444,55,9.219544457292887,769.12,35743.87,1013,101
B_cldice_s4,B_cldice,hrf,11_h,0.7670384238568801,0.8101765509652922,649,246,660,11,14.866068747318506,950.28,31009.38,697,84
B_cldice_s4,B_cldice,hrf,12_dr,0.5992999958083581,0.6094333312825476,762,31,882,120,18.681541692269406,312.48,33778.98,1170,162
B_cldice_s4,B_cldice,hrf,12_g,0.683847780834761,0.7447700886076246,567,94,574,7,9.433981132056603,994.65,39733.55,1155,142
B_cldice_s4,B_cldice,hrf,12_h,0.7820040222406246,0.8179879748247215,639,236,654,15,13.92838827718412,826.11,16378.01,735,96
B_cldice_s4,B_cldice,hrf,13_dr,0.6205765157508303,0.6411158835994436,791,150,832,41,15.524174696260024,88.17,31177.26,1101,181
B_cldice_s4,B_cldice,hrf,13_g,0.6759571424283957,0.7202677225864181,562,36,581,19,12.041594578792296,983.67,35851.81,989,119
B_cldice_s4,B_cldice,hrf,13_h,0.7204860253186635,0.772015889886649,611,164,627,16,18.439088914585774,254.42,27935.47,722,110
B_cldice_s4,B_cldice,hrf,14_dr,0.6130513587426427,0.6444486727033049,801,5,877,76,14.560219778561036,368.1,37238.12,1139,176
B_cldice_s4,B_cldice,hrf,14_g,0.6068682652521432,0.6639476519882781,546,80,555,9,16.1245154965971,207.25,35417.77,882,157
B_cldice_s4,B_cldice,hrf,14_h,0.7029319377969041,0.7733519538142621,603,118,619,16,18.681541692269406,513.21,14683.75,785,122
B_cldice_s4,B_cldice,hrf,15_dr,0.6106757793814503,0.6271859213678981,1042,213,1054,12,24.331050121192877,428.88,28328.59,993,141
B_cldice_s4,B_cldice,hrf,15_g,0.6471549507072439,0.6741277224826355,465,61,494,29,16.1245154965971,1001.7,32522.16,1028,119
B_cldice_s4,B_cldice,hrf,15_h,0.7210250018760379,0.7884267280165346,553,107,565,12,16.97056274847714,558.65,27100.4,652,96
B_cldice_s5,B_cldice,hrf,11_dr,0.6810690232079276,0.723869656461531,361,151,392,31,12.206555615733702,523.01,18959.52,1067,125
B_cldice_s5,B_cldice,hrf,11_g,0.6841262455273334,0.7357682060111743,231,90,286,55,13.038404810405298,664.44,35743.87,1008,103
B_cldice_s5,B_cldice,hrf,11_h,0.7543752266956837,0.8036029522792139,389,190,400,11,14.14918910171243,672.53,31009.38,789,95
B_cldice_s5,B_cldice,hrf,12_dr,0.6089943009761695,0.6084405942039913,471,34,591,120,20.0,263.86,33778.98,1023,182
B_cldice_s5,B_cldice,hrf,12_g,0.6845286804107383,0.7401089466279368,354,83,361,7,12.0,1022.86,39733.55,1090,112
B_cldice_s5,B_cldice,hrf,12_h,0.7789972184862918,0.8255359989499104,414,213,429,15,9.219544457292887,945.81,16378.01,835,98
B_cldice_s5,B_cldice,hrf,13_dr,0.6385518583770088,0.6424314072469909,551,168,592,41,17.029386365926403,120.24,31177.26,1013,175
B_cldice_s5,B_cldice,hrf,13_g,0.6698524843598745,0.708736019350441,295,12,314,19,18.027756377319946,1105.13,35851.81,875,110
B_cldice_s5,B_cldice,hrf,13_h,0.6935493568343275,0.7454526564608571,455,129,471,16,19.0,197.74,27935.47,777,133
B_cldice_s5,B_cldice,hrf,14_dr,0.6344100545435835,0.6587503161167,590,33,666,76,13.92838827718412,368.89,37238.12,1082,183
B_cldice_s5,B_cldice,hrf,14_g,0.5890823592743739,0.6242582574416363,306,95,315,9,35.11409973215888,172.28,35417.77,781,154
B_cldice_s5,B_cldice,hrf,14_h,0.6884739495044333,0.7474858266306591,353,166,369,16,22.360679774997898,584.67,14683.75,805,120
